@Relation EEG_Data_Training

@ATTRIBUTE AF3 NUMERIC
@ATTRIBUTE F7 NUMERIC
@ATTRIBUTE F3 NUMERIC
@ATTRIBUTE FC5 NUMERIC
@ATTRIBUTE T7 NUMERIC
@ATTRIBUTE P7 NUMERIC
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE P8 NUMERIC
@ATTRIBUTE T8 NUMERIC
@ATTRIBUTE FC6 NUMERIC
@ATTRIBUTE F4 NUMERIC
@ATTRIBUTE F8 NUMERIC
@ATTRIBUTE AF4 NUMERIC
@ATTRIBUTE Feature15 NUMERIC
@ATTRIBUTE Feature16 NUMERIC
@ATTRIBUTE Feature17 NUMERIC
@ATTRIBUTE Feature18 NUMERIC
@ATTRIBUTE Feature19 NUMERIC
@ATTRIBUTE Feature20 NUMERIC
@ATTRIBUTE Feature21 NUMERIC
@ATTRIBUTE Feature22 NUMERIC
@ATTRIBUTE Feature23 NUMERIC
@ATTRIBUTE Feature24 NUMERIC
@ATTRIBUTE Feature25 NUMERIC
@ATTRIBUTE Feature26 NUMERIC
@ATTRIBUTE Feature27 NUMERIC
@ATTRIBUTE Feature28 NUMERIC
@ATTRIBUTE Feature29 NUMERIC
@ATTRIBUTE Feature30 NUMERIC
@ATTRIBUTE Feature31 NUMERIC
@ATTRIBUTE Feature32 NUMERIC
@ATTRIBUTE Feature33 NUMERIC
@ATTRIBUTE Feature34 NUMERIC
@ATTRIBUTE Feature35 NUMERIC
@ATTRIBUTE Feature36 NUMERIC
@ATTRIBUTE Feature37 NUMERIC
@ATTRIBUTE Feature38 NUMERIC
@ATTRIBUTE Feature39 NUMERIC
@ATTRIBUTE Feature40 NUMERIC
@ATTRIBUTE Feature41 NUMERIC
@ATTRIBUTE Feature42 NUMERIC
@ATTRIBUTE Feature43 NUMERIC
@ATTRIBUTE Feature44 NUMERIC
@ATTRIBUTE Feature45 NUMERIC
@ATTRIBUTE Feature46 NUMERIC
@ATTRIBUTE Feature47 NUMERIC
@ATTRIBUTE Feature48 NUMERIC
@ATTRIBUTE Feature49 NUMERIC
@ATTRIBUTE Feature50 NUMERIC
@ATTRIBUTE Feature51 NUMERIC
@ATTRIBUTE Feature52 NUMERIC
@ATTRIBUTE Feature53 NUMERIC
@ATTRIBUTE Feature54 NUMERIC
@ATTRIBUTE eyeDetection {0,1}

@DATA
0.017493020344495167,0.4978333051944398,0.9804113913412847,0.8199284483900889,0.01276270627253742,1.890804358341745E-4,0.02809810392803971,0.08267211720346827,0.9920017743031009,0.027881049996816152,0.8931909988278713,0.941293374140467,0.952127083006121,1.5203789301391338E-4,0.9652873037646695,0.027411013748372164,0.9633263129418108,0.024667877445777326,0.9674306531216817,0.01941804003475971,0.9701154330095164,0.015488423483069549,0.9932851121561567,0.006220530131318065,0.9908970102832543,0.002429177566211933,0.9709121391523026,0.0046152351340845365,0.965326524446325,0.03220639992987619,0.9539839698255541,0.019810158601313174,0.9844171208775713,0.007132704335963502,0.9563795825895919,0.023221535468294145,0.9817575486170003,0.0471469740634006,0.9608862071462048,0.04654904841249642,0.9538709828008191,0.007149926509881695,0.9861340231715541,0.044253772429309245,0.9656473605340954,0.021840732475552918,0.9580619776919934,0.04010883565111231,0.985392405232133,0.004542172278650102,0.9697362575764219,0.009654190755299955,0.9634111956349863,0.0186508325941286,0
0.03192923308240791,0.6002870167145037,0.9832320287503321,0.8448390088776994,0.021369574402815356,0.0,0.028318125930240023,0.05598649214792555,0.9864951969060589,0.03340631781066153,0.9031298737782256,0.9425175881394335,0.956892032093724,1.7366324581875666E-4,0.00798182441700951,0.9684777152154181,0.028169201913890295,0.9924208785072727,0.03838455276958612,0.9713431692406195,0.02442866899139224,0.9853466758565725,0.01634229159838743,0.975612358742327,0.002391011321581705,0.956022359865033,0.028694446958186726,0.9987578397079779,0.032072488341305806,0.9841049797346352,0.027765633706227626,0.994888592271628,0.01757086547419229,0.9620180157506732,0.04442136939905716,0.9790175342982613,0.03263270225720107,0.9840102888989453,0.010449333734705236,0.9675258915446522,0.020932831448406942,0.9524347947849162,0.03364390022744836,0.9575045673017386,0.0011831940714543809,0.9992466085478974,0.03125083359690904,0.9811711272822262,0.014761940603530031,0.9778197573062476,0.0386757396246634,0.9616118963867999,0.007394727767712311,0.974863536883867,0
0.02649454046875466,0.5930834599583542,0.9815054197187918,0.8289828187800882,0.015731988956352288,1.2461040393798954E-4,0.006859509480359839,0.027333087889905617,0.9784969712091598,0.02536822873041296,0.9046216737220408,0.9453714376565051,0.9624511393625941,1.5924634394886157E-4,0.021594459686023342,0.961941213396495,0.015074314225866355,0.9951594245432422,0.025984943944884865,0.9602853963075325,0.024778235081766728,0.9883667611396632,0.014738835832044196,0.9783581954460269,0.03301786590332128,0.9880103416281013,0.004340888848669246,0.9943464560328605,0.04528615148248636,0.9700326037039786,0.006141566537606016,0.9849954221222491,0.0010840098075262667,0.9746456289068044,0.003359230780966028,0.9658098810625196,0.00242298933808478,0.972407649986901,0.022137078797254756,0.9618802915591327,0.0387998586185971,0.999073157674645,0.04609641987678913,0.9700948893846194,0.016434203644656673,0.9939290554795182,0.012863114813445722,0.9549880305571155,2.4676278664738415E-4,0.9871279715123493,0.03763853960712233,0.9797750753623298,0.0047656605721838035,0.954535796735937,1
0.03040248518789573,0.6536946367268848,0.985111435041301,0.8924075791705308,0.016328160723277918,1.589962831685816E-4,0.022343018615587032,0.05858903883507428,0.9847174283694431,0.0303938712632189,0.9016380738344103,0.9441472236575386,0.9585931675850733,1.6717142450892056E-4,0.9916037951531775,0.016972805218532935,0.9880300895695273,0.004466097867288526,0.9710469276916661,0.010789070480081585,0.9575310537560262,0.02148092856182729,0.9889463494942866,0.04399055249245183,0.9624001562254414,0.01131329912797308,0.9974118509980618,0.030218597349549972,0.9540009359360362,0.022390036338552584,0.988013087022988,0.04320354263904864,0.982823493102535,0.02354497884116898,0.9975799807771518,0.004534354476186315,0.9572094175488077,0.006830685688427439,0.9980871308105309,0.025635749242378877,0.9914618589368008,0.024062655684267752,0.9626386311943518,0.03322080975068952,0.9921310925682654,0.031298604940000016,0.9647278949153444,0.038553904440849274,0.9829800369858358,0.014102835237654382,0.9872523541961792,0.0074380999927593505,0.9907325381357625,0.01703013955491467,1
0.032101447595454656,0.47475941245990266,0.9824466508368704,0.7893423435360633,0.004451029988018977,1.1600695080799623E-4,0.014379084967320228,0.06183904835658706,0.9872056112335564,0.030643683903738617,0.9071015489533178,0.9510791366906475,0.9559850547836416,1.9815511712404832E-4,0.02197454656302369,0.974624617902319,0.0055458235338384934,0.9957359103998045,0.02412057044491429,0.9557145960697027,0.03528807770082647,0.9798270124130462,0.0024275729605721637,0.9700797169177654,0.026526889351426473,0.9970849869205464,0.01734926675462137,0.9792947882612043,0.041637716506690146,0.9970597594833711,0.04187371118064164,0.9860415219704788,0.0028395722638280044,0.9597405457348204,0.002741353532579676,0.9911790179154158,0.010852476822959159,0.9841160359158789,0.01035597657306783,0.966173081558247,0.030500846478279116,0.9859163784374373,0.013897408153857186,0.9971072168130042,0.04194241979382706,0.9547165067019457,0.025793870061772157,0.9575792647873385,0.03314529183272319,0.9994922445837832,0.00851686117344667,0.9976733905235919,0.016527878590439065,0.9977599945119384,1
0.031081407787407627,0.6161573526928926,0.9849555818366841,0.8482399187315043,0.011871342659852296,1.3606305258505983E-4,0.024776203110507055,0.03971105384097775,0.9808084168503347,0.020092773557086857,0.8797841733587776,0.9400771095830524,0.9516735943510799,1.693353649455326E-4,0.9544934080170699,0.017573873806078773,0.9642836390585247,0.03864265690420431,0.9909116557657373,0.012898670589849339,0.9861164159855526,0.022444724717510366,0.974658158093307,0.033862778668603016,0.9907179225826735,0.042984058879453585,0.9563072438642203,0.020133665592159886,0.9755417611418798,0.047171519111563545,0.9982169645535988,0.04304920003849033,0.9638580842555672,0.042754280146924895,0.9744400964193627,0.035456384350140716,0.9756567225329433,0.026149998809155275,0.9555076914869701,0.02154778610740353,0.9576427413892151,0.03442080927718703,0.9949481287884271,0.03473340102528555,0.9935886504823759,0.02361991734600477,0.9906027429625363,0.02902220472275797,0.9691270218589904,0.007856395717707323,0.9592946658557181,0.01562505954672092,0.9950295389035267,0.0239178467744779,0
0.02666675498180141,0.551240925206821,0.9804113913412847,0.813126628682479,0.013358878039463052,8.879992694886151E-5,0.014379084967320228,0.017570363975674748,0.9772528797771031,0.01984296091656714,0.8897133612965095,0.941293374140467,0.9595023570349364,1.707826757570338E-4,0.9731719631153783,0.00765671839412764,0.9585968361562546,0.028749016162567358,0.9848562545155775,0.04725732928818623,0.9770572250167405,0.011154677366615306,0.978864490362116,0.017383947430851594,0.9961210366129561,0.024704259539046883,0.9705139623827739,0.009508622726198889,0.9609070382961772,0.01630185198947394,0.9587892122545589,0.005461060409884378,0.9753011508793052,0.03750818659429079,0.9945640151341785,0.03798796237981663,0.9723866873743487,0.027682854216781808,0.9775857075901273,0.024744037871058115,0.9826150414950611,0.020517221835376624,0.9600784068699346,0.014719189525401079,0.9641450279651065,0.012715266606280971,0.9931273507432818,0.013750320567516745,0.9548052527127237,6.030190965576139E-4,0.9955137286005997,0.007513367047892682,0.9538627284002122,0.034012639690687074,1
0.0402518306071555,0.6334909111373742,0.988873303568427,0.8867320348041166,0.012172322581018961,1.3606305258505983E-4,0.021678638452080498,0.0729093932892374,0.989336854216049,0.028380675277855143,0.8936947234842241,0.9494495011725432,0.9549630462049635,2.0681087887049643E-4,0.02914570949550373,0.9917707899717763,0.013663567978251124,0.9710013321111198,0.0036772765658928076,0.9842151601542841,0.03664633722364488,0.9636769919645523,0.016835809178283954,0.9638668088175474,0.028588303096407263,0.9770075961811429,0.01730735341046055,0.9670227399160211,0.029705008592121485,0.9750527356813334,0.04208706584944201,0.9692067457243766,0.03127434973699891,0.9546307762559686,0.02998897737501337,0.9579131107539182,0.0031604623021733603,0.9689989758734845,0.02846059756204417,0.9538158292105972,0.0260583836599685,0.9524843279821608,0.025210780373137495,0.9649646522278335,0.043251363959832236,0.9676870310947793,0.0448170278602378,0.9761983981634466,0.044229609438342914,0.981211144326381,0.00805641300389524,0.9899056398842981,0.007870055496179008,0.9572474324735053,0
0.031081407787407627,0.5786482075524798,0.9847966726868786,0.8663486595115047,0.00949823174296306,1.4036477915005649E-4,0.019469790116266573,0.03515342330104434,0.9815188311778323,0.0303938712632189,0.8887252860090478,0.9474144441352997,0.9541688880236964,1.9311060662571217E-4,0.996526825179088,0.04462862820145241,0.9998514001251668,0.004359376518635521,0.9880436088018256,0.019465682313661598,0.9914075321491269,0.038669103326383805,0.9801783141896782,0.022422109987814378,0.9737807985596781,0.002117671266544563,0.9720923808208352,0.01760457389329593,0.9748755500530396,0.027106235482205407,0.9842965248905851,0.03999188272248926,0.9673930230918858,0.04635876492295774,0.9951904740110151,0.020614686582636408,0.987122807351862,0.03698287565198767,0.9867394725510892,0.026982843130249755,0.9772817996213955,0.04667360766469079,0.9984760569497514,0.044108037879552996,0.9880556463221436,0.009409297288647893,0.987840917318618,6.883263849233712E-4,0.9929725007169458,0.017745718373887227,0.9785086055188956,0.01939984527380066,0.965297265579604,0.034648149542042476,0
0.058254870855674185,0.6392593843210091,0.9912233254184352,0.8572942891215055,0.005342393600704102,1.1458235304945773E-4,0.010397118143186827,0.05272378727672024,0.9836500741603248,0.027881049996816152,0.9304569363853882,0.9669780197941095,0.9676695771052382,3.0337320796399163E-4,0.03555193568053641,0.9549322392805467,0.03289201075634498,0.9774312933674584,0.0029300021160067998,0.9976074047535556,0.024628693184794714,0.9865583325468524,0.03836479904878774,0.9765384355209515,0.02508751958771748,0.9558099259053212,0.03417937958724912,0.9953209422128749,0.024802304956934258,0.9832493945162513,0.029920134870629944,0.9898905596634189,0.033869114865032246,0.9703004182193784,0.016355630311074298,0.9899880233587374,0.04428172610597115,0.9672470050253649,0.012240267039586967,0.982893622453597,0.018509150253943805,0.9783930478252545,0.04594116817854508,0.9672430642736987,0.01488042785517009,0.993028033591163,0.02326926228102616,0.981411374164499,0.04591216959749069,0.9966733922824985,0.032058822968641765,0.992087431735639,0.036602140213106586,0.9647506409883845,1
0.023778850070707066,0.5238055039675841,0.9815054197187918,0.8448390088776994,0.00949823174296306,8.592279814240335E-5,0.003981966824133401,0.0566339549822896,0.98222924550533,0.019338437348459032,0.897172361015586,0.9384395246233955,0.9538304306372511,1.5420183345052542E-4,0.9573169105319305,0.0350924988354893,0.9724213873322415,0.024888943096558366,0.9947137957920067,0.04378325431067321,0.9893406154839682,0.030483032516442323,0.9762968651153566,0.010653693969735053,0.9679909313036729,0.013962531603123975,0.9527341312744994,0.03862985147420793,0.9640007739104497,0.01619228372654037,0.9696864924587697,0.006165129433419751,0.9590619600192799,0.019096810112004717,0.9674689535752969,0.012861788416482025,0.9817089554371956,0.004166051396860978,0.9637631319231958,0.008350267275240504,0.9749457672751595,0.0106372541081599,0.956250452420593,0.011970235861367393,0.9780899513289977,0.04736841603971328,0.9908856895704166,0.023911238310606934,0.9929391543944259,0.04440240140685414,0.957578709944346,0.042297226742479946,0.9794618413758017,0.04070407250338477,1
0.039741810703131986,0.7157408970679274,0.9907527098593959,0.9252462347069468,0.02552541254507484,1.9623135791624812E-4,0.017256627623546666,0.04882631492084456,0.9864951969060589,0.03792743677535936,0.9135627863723103,0.9506737151715098,0.9601814839476077,2.1473595943055673E-4,0.04510745313214435,0.996123059982073,0.012952003192992381,0.9823109364607767,0.015920567776076904,0.9998951869864157,0.02274656077449355,0.9976720175942847,0.04070090929185013,0.9969149829123596,0.02461503288831324,0.9815744500056208,0.03414413427511353,0.975715956806353,0.0016650511762579562,0.9683662133398881,0.013258468704013334,0.9719448977861364,0.036958257049397675,0.9563257706838415,0.008622629563518988,0.9610478084270959,0.0281506960258402,0.9868435468121082,0.00752001463230594,0.9758342407639756,0.028895538768896074,0.982356656166264,0.0231305981095485,0.9581465613313846,0.04342950992711234,0.958492036052305,0.022332775696696474,0.9762146052943934,0.03628556266202744,0.9733995225384343,0.03893217970252945,0.965918315237482,0.024562727066627855,0.9739717269575273,1
0.024457772670218963,0.5728797343688449,0.9804113913412847,0.7916169780486726,0.013654069885222544,1.0455430216092847E-4,0.004201988826333715,0.017570363975674748,0.9763622627909233,0.019088624707939317,0.8877275237089629,0.9351802535871855,0.9589338371112993,1.383516723304061E-4,0.9596260097546099,0.03137558975687692,0.9735463645897932,0.018919217656284848,0.9538205359406606,0.046381664201972886,0.9980835777279731,0.03703417710779165,0.9555348282406382,0.002981166913906644,0.958055374298057,0.029787432673676464,0.9952447405897397,0.042611622962437735,0.9820809232027317,0.02948339040410695,0.9758652055681759,0.046014102340576984,0.9930396663764545,0.042304315371921385,0.9621969731642945,0.03525248608203741,0.9753927948700847,0.01958987305594598,0.9796367072738563,0.03603904857445283,0.9660208280339123,0.043257722177822526,0.9553598982006039,0.0221373638620227,0.9568038898695915,0.04145176913647599,0.9728609426980721,0.004220527570713272,0.9624815761568078,0.01854212274153667,0.9931323631191505,0.03562037202885698,0.9525577204082291,0.017043478592274137,1
