@Relation EEG_Data_Training

@ATTRIBUTE AF3 NUMERIC
@ATTRIBUTE F7 NUMERIC
@ATTRIBUTE F3 NUMERIC
@ATTRIBUTE FC5 NUMERIC
@ATTRIBUTE T7 NUMERIC
@ATTRIBUTE P7 NUMERIC
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE P8 NUMERIC
@ATTRIBUTE T8 NUMERIC
@ATTRIBUTE FC6 NUMERIC
@ATTRIBUTE F4 NUMERIC
@ATTRIBUTE F8 NUMERIC
@ATTRIBUTE AF4 NUMERIC
@ATTRIBUTE Feature15 NUMERIC
@ATTRIBUTE Feature16 NUMERIC
@ATTRIBUTE Feature17 NUMERIC
@ATTRIBUTE Feature18 NUMERIC
@ATTRIBUTE Feature19 NUMERIC
@ATTRIBUTE Feature20 NUMERIC
@ATTRIBUTE Feature21 NUMERIC
@ATTRIBUTE Feature22 NUMERIC
@ATTRIBUTE Feature23 NUMERIC
@ATTRIBUTE Feature24 NUMERIC
@ATTRIBUTE Feature25 NUMERIC
@ATTRIBUTE Feature26 NUMERIC
@ATTRIBUTE Feature27 NUMERIC
@ATTRIBUTE Feature28 NUMERIC
@ATTRIBUTE Feature29 NUMERIC
@ATTRIBUTE Feature30 NUMERIC
@ATTRIBUTE Feature31 NUMERIC
@ATTRIBUTE Feature32 NUMERIC
@ATTRIBUTE Feature33 NUMERIC
@ATTRIBUTE Feature34 NUMERIC
@ATTRIBUTE Feature35 NUMERIC
@ATTRIBUTE Feature36 NUMERIC
@ATTRIBUTE Feature37 NUMERIC
@ATTRIBUTE Feature38 NUMERIC
@ATTRIBUTE Feature39 NUMERIC
@ATTRIBUTE Feature40 NUMERIC
@ATTRIBUTE Feature41 NUMERIC
@ATTRIBUTE Feature42 NUMERIC
@ATTRIBUTE Feature43 NUMERIC
@ATTRIBUTE Feature44 NUMERIC
@ATTRIBUTE eyeDetection {0,1}

@DATA
0.017493020344495167,0.4978333051944398,0.9804113913412847,0.8199284483900889,0.01276270627253742,1.890804358341745E-4,0.02809810392803971,0.08267211720346827,0.9920017743031009,0.027881049996816152,0.8931909988278713,0.941293374140467,0.952127083006121,1.5203789301391338E-4,0.9620619267978435,0.011919484880071274,0.9883793918992934,0.011432218242779811,0.9604560700842691,0.020189482989205757,0.9545315072879192,0.02690118542429284,0.9705322315624026,0.0023203226353380076,0.9899212466408125,0.04204421442901989,0.9863478043051944,0.013823093740027501,0.9576318895331392,0.037933498475609825,0.9889736952174245,0.025069929803434223,0.953825544536154,0.01972824368143701,0.9680083857442348,0.04056548132324237,0.9841733115261921,0.04382652030182967,0.9729620285005398,0.022357119448826974,0.9715458654207926,0.0023693927073031146,0.9881369674807515,0.025880817539664463,0
0.03192923308240791,0.6002870167145037,0.9832320287503321,0.8448390088776994,0.021369574402815356,0.0,0.028318125930240023,0.05598649214792555,0.9864951969060589,0.03340631781066153,0.9031298737782256,0.9425175881394335,0.956892032093724,1.7366324581875666E-4,0.01714174627013576,0.956114190761304,0.03630487522610202,0.9834755772308161,0.015156266531444267,0.9934473482669147,0.024032597426358302,0.9903123338624332,0.02275807872740721,0.9528401091961355,0.006078688580810415,0.954388322587101,0.0014848453389287558,0.9739122565526575,0.0209849695036857,0.9654458841463422,0.032848346149558595,0.9978373207929693,0.03387219252203095,0.9702275940116065,0.037063083666857455,0.9537232983297965,0.013569134956930587,0.9891427438450126,0.037057751895144896,0.9789537462560298,0.04598400746762684,0.9984969701128652,0.047400680092571854,0.9896049955464948,0
0.02649454046875466,0.5930834599583542,0.9815054197187918,0.8289828187800882,0.015731988956352288,1.2461040393798954E-4,0.006859509480359839,0.027333087889905617,0.9784969712091598,0.02536822873041296,0.9046216737220408,0.9453714376565051,0.9624511393625941,1.5924634394886157E-4,0.011128603121116595,0.9676249259200678,0.021132361583793776,0.9881381924864746,0.005984919033453208,0.9838207894044987,0.01077559919497469,0.9837049415862695,0.031207105946229288,0.9605964257887284,0.02708688780861395,0.9953345628356705,0.026446247932026497,0.9542040361414222,0.011737484985220658,0.9706154725609759,0.04374602817695819,0.9713821330304943,0.03409514245452659,0.9722699578190911,0.03701734324375832,0.954537009069921,0.011386833223948524,0.9864327193280129,0.008203719019288437,0.9796291850530817,0.02114938587342156,0.9741101434025854,0.03945356305433795,0.9748117382005936,1
0.03040248518789573,0.6536946367268848,0.985111435041301,0.8924075791705308,0.016328160723277918,1.589962831685816E-4,0.022343018615587032,0.05858903883507428,0.9847174283694431,0.0303938712632189,0.9016380738344103,0.9441472236575386,0.9585931675850733,1.6717142450892056E-4,0.9813706916925227,0.02120925127341237,0.982821502697029,0.023111140745256352,0.967400825630971,0.02187741711786209,0.9556378453375625,0.03794939318700219,0.9971757197628175,0.015903163677997476,0.9651444700700084,0.02693944462712231,0.9633188912519847,0.024734107157316304,0.9668574650956987,0.019355945121951042,0.9703853251916712,0.015953331859789685,0.9932257520510912,0.006403343989696498,0.9913760243948921,0.002027607090145769,0.9709156618013368,0.003869148615723424,0.9652823565730752,0.032239103428828256,0.9540112300152875,0.019210570960738606,0.984612643547838,0.007257069641385627,1
0.032101447595454656,0.47475941245990266,0.9824466508368704,0.7893423435360633,0.004451029988018977,1.1600695080799623E-4,0.014379084967320228,0.06183904835658706,0.9872056112335564,0.030643683903738617,0.9071015489533178,0.9510791366906475,0.9559850547836416,1.9815511712404832E-4,0.0032791165730228122,0.975810401108293,0.028941029223924372,0.9996494703954893,0.008293483119935741,0.999196992962496,0.001015810819052079,0.9600593379078526,0.03368751934846281,0.9967671695302392,0.0130623691929281,0.9743310411216105,0.005484117678993645,0.9934099536562948,0.03273769550171027,0.9573256478658544,0.01653231146524171,0.9624694176200239,0.010484363492234725,0.9712306766092188,0.007981703830760625,0.9684930058036442,0.028168933586966878,0.9921025138503884,0.038416463082311586,0.9710161495606305,0.024488862853795527,0.9850125903771773,0.016552603321572927,0.9756405187976014,1
0.031081407787407627,0.6161573526928926,0.9849555818366841,0.8482399187315043,0.011871342659852296,1.3606305258505983E-4,0.024776203110507055,0.03971105384097775,0.9808084168503347,0.020092773557086857,0.8797841733587776,0.9400771095830524,0.9516735943510799,1.693353649455326E-4,0.9552206661533412,0.003157567777182667,0.9813098711350768,0.04623180675150506,0.9854232574010833,0.03149159271635462,0.9803346267609931,0.04215773517457431,0.9701102564713168,0.008954578446146123,0.9975136534718831,0.025627022364552124,0.985094400542507,0.0312774763875723,0.9630757887938549,0.014896150914633928,0.9738467064476198,0.0,0.9861037403185897,0.004882049679737543,0.9543415284924712,0.04642343639383195,0.9837837168475405,0.02778180251423166,0.9676967844470452,0.02514080374358887,0.99132078886333,0.008374840594959902,0.960116734297989,0.022039848152152663,0
0.02666675498180141,0.551240925206821,0.9804113913412847,0.813126628682479,0.013358878039463052,8.879992694886151E-5,0.014379084967320228,0.017570363975674748,0.9772528797771031,0.01984296091656714,0.8897133612965095,0.941293374140467,0.9595023570349364,1.707826757570338E-4,0.9742940512765775,0.009286908003681458,0.9676651817053527,0.042386458888973376,0.9791409510864644,0.00742043276649733,0.9774053561627133,0.035532240453818635,0.9675174433834205,0.02589121915999771,0.9856115793254091,0.03476727617577123,0.9569232937850792,0.041785542478554524,0.998045340107963,0.017382812499999904,0.9588445293883942,0.03224202190498701,0.9535177974071113,0.021463871879775036,0.9569582618639217,0.012651582210034363,0.9548936997110903,0.018924416720365184,0.9750353493583758,0.009167485957732242,0.9915065270296662,0.04607830242448155,0.9988719114526711,0.01745392884870912,1
0.0402518306071555,0.6334909111373742,0.988873303568427,0.8867320348041166,0.012172322581018961,1.3606305258505983E-4,0.021678638452080498,0.0729093932892374,0.989336854216049,0.028380675277855143,0.8936947234842241,0.9494495011725432,0.9549630462049635,2.0681087887049643E-4,0.016411783092299122,0.9940545495082619,0.012926497748745226,0.9549293225634382,3.1359107533160906E-4,0.9871290259896136,0.037435392144904434,0.9799024754616599,0.004740790131688482,0.9543584155511143,0.0388384474909334,0.9695979336735908,0.035584856672898846,0.9571323105647452,0.01790819004399864,0.9634717987804885,0.005036295435988321,0.9746642607257457,0.03610931406690244,0.9967621293928927,0.009943777396607529,0.963736513983152,0.044860541298465,0.9827170402681235,0.0011471867246482445,0.9750878356235372,0.035537902492225146,0.9957072627700355,0.03024115751031599,0.9762787751194351,0
0.031081407787407627,0.5786482075524798,0.9847966726868786,0.8663486595115047,0.00949823174296306,1.4036477915005649E-4,0.019469790116266573,0.03515342330104434,0.9815188311778323,0.0303938712632189,0.8887252860090478,0.9474144441352997,0.9541688880236964,1.9311060662571217E-4,0.9974098695595818,0.004326649147914203,0.9569094516501744,0.006813419187685547,0.9986798673576479,0.02572765963932316,0.9915333216442038,0.024215354302950808,0.9627299788059911,0.03322080975068952,0.9921684847480269,0.030692762615504084,0.9645827717938439,0.03926212056984173,0.9828891054382793,0.014143483231707134,0.9867994942743814,0.0075312683399009536,0.990589416738204,0.01701525295209217,0.9749047074518773,0.021818691145321582,0.9580999972375926,0.042191735902724806,0.9769705123465503,0.002726524452980389,0.98785177141823,0.026399762107634915,0.9554147773883035,0.0174872705968649,0
0.058254870855674185,0.6392593843210091,0.9912233254184352,0.8572942891215055,0.005342393600704102,1.1458235304945773E-4,0.010397118143186827,0.05272378727672024,0.9836500741603248,0.027881049996816152,0.9304569363853882,0.9669780197941095,0.9676695771052382,3.0337320796399163E-4,0.02641113508321212,0.9970244163644717,0.01745662989029977,0.9792958927074603,0.041824852235694786,0.9970022975717373,0.04153103464048268,0.9860706452664014,0.0028395208725265843,0.9591924210414023,0.003249397703987642,0.9908950109845066,0.010888230862496318,0.9839773663629482,0.010419137377726257,0.9662871570121958,0.030654137222377285,0.9862093473472402,0.01357326811253835,0.9970831539279306,0.042186963979416965,0.9546989889596414,0.025773259707242212,0.9574203006859414,0.03326841501480646,0.9994779401117277,0.008683973653755232,0.997543875701239,0.01647447556745061,0.997553668306763,1
0.023778850070707066,0.5238055039675841,0.9815054197187918,0.8448390088776994,0.00949823174296306,8.592279814240335E-5,0.003981966824133401,0.0566339549822896,0.98222924550533,0.019338437348459032,0.897172361015586,0.9384395246233955,0.9538304306372511,1.5420183345052542E-4,0.9545869513840706,0.017486675140204078,0.9643113980067801,0.038740188981177925,0.9909115778015647,0.01287764192172994,0.9862512959687749,0.022927222456177652,0.9746986402495655,0.03414760528606869,0.9907176396283629,0.04236350379573091,0.9563137357241983,0.020149271503622283,0.9752219234348665,0.04728849085365858,0.9984555741767428,0.04302778899872716,0.9637372887573206,0.042871540651041685,0.9745140080045733,0.035094372342219564,0.9753145572194561,0.02534630738903454,0.9557780479531679,0.02151782243866747,0.9576516980754668,0.03398067505771009,0.9952580264357643,0.03460778196401924,1
0.039741810703131986,0.7157408970679274,0.9907527098593959,0.9252462347069468,0.02552541254507484,1.9623135791624812E-4,0.017256627623546666,0.04882631492084456,0.9864951969060589,0.03792743677535936,0.9135627863723103,0.9506737151715098,0.9601814839476077,2.1473595943055673E-4,0.04092177386769941,0.9761934253226646,0.03797938580323648,0.9823001600243852,0.01644875740727862,0.9604964355251071,0.005795648594254936,0.9684998408890397,0.04244326435358272,0.9765224497882562,0.020406141371186605,0.9602765903708038,0.006155583980433371,0.981408219934938,0.031708927137480615,0.9999361661585365,0.024567898999696122,0.9643443747475284,0.02602702267515146,0.9701599597623849,0.04367638650657544,0.9771303452172584,0.017963267603916686,0.9619929308681608,0.008051268956212361,0.9690003124738009,0.006313192648578777,0.9579504276534619,0.02271707367733032,0.9902318204118183,1
0.024457772670218963,0.5728797343688449,0.9804113913412847,0.7916169780486726,0.013654069885222544,1.0455430216092847E-4,0.004201988826333715,0.017570363975674748,0.9763622627909233,0.019088624707939317,0.8877275237089629,0.9351802535871855,0.9589338371112993,1.383516723304061E-4,0.9943956743487505,0.03778028892602683,0.9720819652924826,0.027662310447306424,0.9781668171077753,0.024836064636827315,0.9826845230834915,0.02066918068335772,0.9601695520682013,0.014719189525401079,0.9641832732704412,0.012096778036703983,0.9929748433483403,0.014478478516620454,0.9547199035243891,6.42149390243882E-4,0.995056122395508,0.007606533387193816,0.9537112112374383,0.03399430729192481,0.9820783304745563,0.03896950299805709,0.9662176643560875,0.01744786801236872,0.9565345813911835,0.03122165824511676,0.9892100412910236,0.010253389680275197,0.9698236313589556,0.011275226604809584,1
0.039572908007643605,0.580083291124993,0.9907527098593959,0.8369109138288937,0.013949261730982038,1.4036477915005649E-4,0.01681226946224045,0.06510175322779237,0.9900472685435466,0.03616895171758399,0.9090873865408643,0.9502682936523713,0.957914040672402,1.9815511712404832E-4,0.028473328708327198,0.9769432762100043,0.017414719500428492,0.9670244989712721,0.029891234414571345,0.9750000952558764,0.041744488321034154,0.9692353717956291,0.03127378372585895,0.9540869492329408,0.030471558005702486,0.9576183872551117,0.0031992273851577605,0.9688616023586231,0.028522602898268867,0.9539291158536587,0.02621141198249584,0.9527716591846223,0.024890359130419266,0.9649378336464197,0.04349628359062317,0.967674530949116,0.044793862502607695,0.9760368250675837,0.044353440226235656,0.9811963173819266,0.008223914503293296,0.9897732969632501,0.007814680967221377,0.9570482074047262,1
0.0402518306071555,0.6594631099105185,0.9862085193639967,0.8652223841703112,0.018701271640167154,1.7905238494564523E-4,0.021458616449880383,0.04622376823369584,0.9861382570244382,0.03240216896151398,0.9071015489533178,0.9604594777216902,0.957914040672402,2.1906384030378077E-4,0.043681530216282294,0.997344556006334,0.04736826564329117,0.9569953516726357,0.034879143524630105,0.9720014402688502,0.03862653991583814,0.991902490705824,0.027677946324387623,0.9752232215146108,0.021156808445576006,0.9545789431045412,0.019662057201309632,0.9702142860544979,0.021992781475310738,0.9799676067073172,0.031769820528382085,0.9926926213577433,0.01449555672217903,0.9990683620318471,0.0423260910996759,0.9730751310369669,0.034223368250796415,0.9894125071015416,0.0342031244640427,0.9796168004206959,0.024783186409681038,0.9993347401006846,0.04600962495819685,0.9966048574163953,0
0.03278037019496656,0.5671112611852099,0.9824466508368704,0.8652223841703112,0.009793423588722552,1.3894018139151798E-4,0.016372225457840017,0.04035851667534179,0.9848941655923815,0.028130862637335424,0.9026358361344943,0.9490440796534048,0.9588210179824843,1.7293256463236882E-4,0.9883415541545003,0.00918114758628046,0.987726923329704,0.0014649851405928631,0.9934689177867143,0.01782618469733392,0.9779199319997567,0.019514435270421914,0.9652513514157117,0.034736258565477005,0.988008379273587,0.0018814245071269765,0.9854448964275134,0.024628369206441268,0.955520056696567,0.044697027439024185,0.977396694490468,0.03370254491132062,0.9910419860456209,0.023964433910860117,0.9781560891938244,0.0027898653947115316,0.9867585436969964,0.042023967941067476,0.9778461473963441,0.030514781535084644,0.9824244069475597,0.03656546710204041,0.9866220512727677,0.017102411561012998,0
0.025646715173754376,0.5786482075524798,0.9810378601049411,0.8629698334879198,0.016328160723277918,1.3894018139151798E-4,0.01084147630449324,0.05338394546077682,0.981872305623709,0.025118416089893243,0.8569325105830609,0.9241782264795904,0.9553037157311896,1.3978493158062905E-4,0.9697160576651848,0.03698470380413553,0.996776710015345,0.014552693743808387,0.9654382602081527,0.030301846820930522,0.97128095078368,0.02598463007178109,0.9984997499583266,0.014729667172769158,0.9675708013371024,0.03997407560962804,0.9758034022864144,0.028767390796987966,0.9985702024863805,0.0440806021341462,0.9849158854819205,0.03943221572677465,0.9890192394358409,0.011948399830819235,0.9576424623594428,0.03485521379916221,0.9724121244912165,0.024207201058463298,0.9944012714335267,0.04363296522395217,0.9894081620017813,0.030364634860000312,0.9765483348784204,0.010816063101639765,1
0.030233582492407648,0.5050650008441673,0.9847966726868786,0.8516408285853092,0.01276270627253742,1.475436345215113E-4,0.017032291464440567,0.07811448666353486,0.9907576828710442,0.030139160335630508,0.8922029235404088,0.9478198656544382,0.9523549334035318,1.6645479488380975E-4,0.015276814234853687,0.9665149179356326,2.667024810000201E-4,0.9912072315781455,0.011093880017576472,0.968908481964252,0.016856170336036945,0.9589255532202344,0.006504893672755151,0.9718532291156673,0.014452246428377336,0.9653652050838493,0.02893019703011884,0.9567055483846388,0.011202144410501214,0.9611471036585368,0.02239369805665299,0.9634878775637747,0.003458582286151577,0.9644567731413919,0.02567753001715256,0.9998227749441887,0.038181231062031355,0.9771101587313693,0.04031065511603338,0.9970248302352694,0.004440570930548031,0.9949142882195622,0.026850222425904912,0.9932868771642371,1
0.04008292791166712,0.761916821430581,0.9923204097411309,0.9275208692195581,0.02018301894437074,1.604208809271201E-4,0.023671778942600093,0.036448348969772434,0.9825827199512066,0.025872752298521068,0.8936947234842241,0.9482252871735767,0.9515607752222647,1.6717142450892056E-4,0.9978158281937315,0.04347705951738936,0.9655429919636825,0.029542596967156786,0.969076488580615,0.0470183005589616,0.9753727816063914,0.04483213317301539,0.9934741504536465,0.044443322595332395,0.977208490158926,0.02832811509666862,0.9867221110519545,0.023154706053259342,0.9544484229838277,0.015716463414634244,0.965963560697078,0.01919163433762926,0.9894003504315606,0.003157852622113214,0.9622184105202972,0.007889373452258524,0.9806145689358734,0.03336866628283376,0.9604153883093677,0.023121156000640162,0.9816043015054315,0.029352448594852924,0.9758985406307193,0.00550424630978275,1
