@Relation EEG_Data_Training

@ATTRIBUTE AF3 NUMERIC
@ATTRIBUTE F7 NUMERIC
@ATTRIBUTE F3 NUMERIC
@ATTRIBUTE FC5 NUMERIC
@ATTRIBUTE T7 NUMERIC
@ATTRIBUTE P7 NUMERIC
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE P8 NUMERIC
@ATTRIBUTE T8 NUMERIC
@ATTRIBUTE FC6 NUMERIC
@ATTRIBUTE F4 NUMERIC
@ATTRIBUTE F8 NUMERIC
@ATTRIBUTE AF4 NUMERIC
@ATTRIBUTE Feature15 NUMERIC
@ATTRIBUTE Feature16 NUMERIC
@ATTRIBUTE Feature17 NUMERIC
@ATTRIBUTE Feature18 NUMERIC
@ATTRIBUTE Feature19 NUMERIC
@ATTRIBUTE Feature20 NUMERIC
@ATTRIBUTE Feature21 NUMERIC
@ATTRIBUTE Feature22 NUMERIC
@ATTRIBUTE Feature23 NUMERIC
@ATTRIBUTE Feature24 NUMERIC
@ATTRIBUTE eyeDetection {0,1}

@DATA
0.024457772670218963,0.5728797343688449,0.9804113913412847,0.7916169780486726,0.013654069885222544,1.0455430216092847E-4,0.004201988826333715,0.017570363975674748,0.9763622627909233,0.019088624707939317,0.8877275237089629,0.9351802535871855,0.9589338371112993,1.383516723304061E-4,0.9705172906544725,0.046203821898755826,0.9657938444738141,0.04105196982397315,0.9880494916766942,0.037660379299603926,0.994772802185764,0.040107132750664874,0.9548241961578704,0.02065953081777671,1
0.039572908007643605,0.580083291124993,0.9907527098593959,0.8369109138288937,0.013949261730982038,1.4036477915005649E-4,0.01681226946224045,0.06510175322779237,0.9900472685435466,0.03616895171758399,0.9090873865408643,0.9502682936523713,0.957914040672402,1.9815511712404832E-4,0.02176526626655254,0.9687198734924837,0.041061298932469,0.9667101653585312,0.04273119604249648,0.9565888755421389,0.002859859274346389,0.9792899549230664,0.036316532669157756,0.965202493132071,1
0.0402518306071555,0.6594631099105185,0.9862085193639967,0.8652223841703112,0.018701271640167154,1.7905238494564523E-4,0.021458616449880383,0.04622376823369584,0.9861382570244382,0.03240216896151398,0.9071015489533178,0.9604594777216902,0.957914040672402,2.1906384030378077E-4,0.020336286558064402,0.9810095833253945,0.04757625799123512,0.9985654956945826,0.002682261223446421,0.98260487703579,0.02781170274992328,0.979048896706078,0.026954175329340177,0.9786429563111102,0
0.03278037019496656,0.5671112611852099,0.9824466508368704,0.8652223841703112,0.009793423588722552,1.3894018139151798E-4,0.016372225457840017,0.04035851667534179,0.9848941655923815,0.028130862637335424,0.9026358361344943,0.9490440796534048,0.9588210179824843,1.7293256463236882E-4,0.9841507097265879,0.00958046754434411,0.9960950267335338,0.04744056237140883,0.9650056925344835,0.03376240858772883,0.9643708404861574,0.041646856381706676,0.986417626309882,0.04055579960035958,0
0.025646715173754376,0.5786482075524798,0.9810378601049411,0.8629698334879198,0.016328160723277918,1.3894018139151798E-4,0.01084147630449324,0.05338394546077682,0.981872305623709,0.025118416089893243,0.8569325105830609,0.9241782264795904,0.9553037157311896,1.3978493158062905E-4,0.9687034390778319,0.03701583249185509,0.9818044254457889,0.010244418197058706,0.9682924875708224,0.04185269823972153,0.9537011456584826,0.03959357394055852,0.9742282677256887,0.012484718083783364,1
0.030233582492407648,0.5050650008441673,0.9847966726868786,0.8516408285853092,0.01276270627253742,1.475436345215113E-4,0.017032291464440567,0.07811448666353486,0.9907576828710442,0.030139160335630508,0.8922029235404088,0.9478198656544382,0.9523549334035318,1.6645479488380975E-4,0.01754691816709523,0.9800588717206166,0.022070055106052755,0.9587060885468263,0.008181230464690005,0.9545779722741116,0.03208910719423246,0.9919831468863951,0.03401834358879564,0.9802628632522207,1
0.04008292791166712,0.761916821430581,0.9923204097411309,0.9275208692195581,0.02018301894437074,1.604208809271201E-4,0.023671778942600093,0.036448348969772434,0.9825827199512066,0.025872752298521068,0.8936947234842241,0.9482252871735767,0.9515607752222647,1.6717142450892056E-4,0.9880251500428688,0.04359650961190377,0.9971346377227274,0.03447763468719035,0.9813786422208699,0.03065222423429008,0.9832114257189187,3.1251816273618663E-4,0.958005644474342,0.025897547556179696,1
0.037705042904596295,0.6089537959367445,0.9830731196005268,0.8618214743165061,0.00831167628451897,7.87718760603297E-5,0.008628313811773333,0.010410186748593765,0.9754751112404872,0.016076178160497133,0.88624541077777,0.941293374140467,0.9553037157311896,2.060801976841086E-4,0.03686005525388206,0.992385733610227,0.014572658898012458,0.9879600701059215,0.041714740136277594,0.9701736654546635,0.029911346267798046,0.9791556102250611,0.04418106528495843,0.9945818877252031,1
0.02174208227217167,0.5021666948055602,0.9802524821914792,0.8335100039750888,0.008907848051444602,7.73472783017912E-5,0.003097564658426556,0.05794157600071023,0.9879160255610541,0.020342586197606576,0.8897133612965095,0.9323264040701147,0.9508794361698126,1.383516723304061E-4,0.9619853291416591,0.012163964410234701,0.9888225142958418,0.011432218242779811,0.9607701417507827,0.02019952809025191,0.9545442420801339,0.02683178042931236,0.9707800312904347,0.0022411888973482715,1
0.027176774885824925,0.5642129551466041,0.9819760352778311,0.8618214743165061,0.004752009909185117,1.2603500169652805E-4,0.0046463469876399325,0.030595792761110928,0.9809851540732732,0.02084710976571468,0.884249886177601,0.9368098891052905,0.9566663938360936,1.3618773189379282E-4,0.03743164713727723,0.9952816887991308,0.0339298152999101,0.966386306484798,0.004988834241405389,0.9905627576142361,0.03618646053832434,0.977821691237772,0.001359666591076828,0.9726502535154361,1
0.03464823529801387,0.6277224379537405,0.9854261973957233,0.8369109138288937,0.01780990802748203,1.5469455660358495E-4,0.032080070752173305,0.0631466693750077,0.9918250370801625,0.03189764539340588,0.9100851488409484,0.9576056282046187,0.9618848315787377,1.9096071775037715E-4,0.9676993426693341,0.04095871358622143,0.9846507297764215,0.044596319439152605,0.9735854957654025,0.022489538254315322,0.9716148011530897,0.002905084994459452,0.9881755694497115,0.02593756878648941,1
0.036006080497037365,0.6969722550509313,0.9866791349230359,0.9003356742193364,0.016328160723277918,5.1564852201194984E-5,0.023227420781293875,0.04296106336248937,0.984537225710761,0.0293897224140718,0.8787864110586936,0.9510791366906475,0.9576861902749911,1.7149930538214463E-4,0.01736400876440874,0.9561805780478978,0.036359703496466306,0.9834755772308161,0.015114298845664287,0.9934824253150911,0.02430594587797311,0.9902824001776022,0.02273225334962028,0.9531332335343604,0
0.03311817558594332,0.6190556587314985,0.9802524821914792,0.8538933792677006,0.018996463485926648,1.7905238494564523E-4,0.018141029789253513,0.036448348969772434,0.9841837512648839,0.03139802011236644,0.8931909988278713,0.9355936245478759,0.9549630462049635,1.9527454706232418E-4,0.9588644374583212,0.0019271438641950747,0.9543828989233211,0.021354682618303623,0.9744446203165312,0.012752232140731004,0.9854739726131801,0.0450693113833785,0.9869997960976519,0.017667467408901405,0
0.04161298762373766,0.7099724238842938,0.9902820943003565,0.9286471445607518,0.021074382557055862,1.231858061794536E-4,0.015263487133027073,0.03189071842983903,0.9827629226098891,0.03667347528569254,0.9150545863161255,0.9461902301363332,0.9629046280176351,2.046469384338844E-4,0.037020100981232845,0.9539190656734043,0.013696946249920428,0.9892174045568851,0.036983357203201596,0.979005064885209,0.04590921995004322,0.9987242017685861,0.047402531819247244,0.9899298961449071,1
0.044838697925808475,0.5122685576003155,0.9857379038049573,0.8188021730488932,0.013654069885222544,1.7617525613918453E-4,0.034733277249293454,0.08006957051631955,0.9932458657351576,0.03441046665980907,0.9393980490356575,0.9735045113080807,0.9689172239415463,2.4283908198396035E-4,0.9640059064494614,0.01507230361803886,0.9740783338780726,0.03561209327135581,0.9594628612184886,0.03127235593845186,0.9637039845594279,0.03087546055935011,0.9839984297613582,0.00800615183483052,1
0.028365717389360338,0.5598795655354837,0.9808789509551354,0.8527671039265049,0.009203039897204094,8.164900486678786E-5,0.019689812118466692,0.04231360052812647,0.9820490428466475,0.02561804137093223,0.9016380738344103,0.9478198656544382,0.9577990094038061,1.6429085444719644E-4,0.027220158140420937,0.9954693543163066,0.026459100217165122,0.9541739693667609,0.011664451314050278,0.9705042118468971,0.04371907455639819,0.971411257704573,0.034408044805159,0.9725968918750234,0
0.03176033038691953,0.6652315830941534,0.9855820506003403,0.8867320348041166,0.008606868130277936,5.1564852201194984E-5,0.024116137103906504,0.030595792761110928,0.9832931342787042,0.0241142672407457,0.8613982234018852,0.9465956516554717,0.9548502270761484,1.6500748407230852E-4,0.9896275126226541,0.0021157619982090834,0.964411190445107,0.03398327364169792,0.9616311733486401,0.027097183497066867,0.9737220658815551,0.02154565004254233,0.9922698142583002,0.02224608673362918,0
0.0363471977055728,0.5945185435308687,0.986523281718419,0.839185548341505,0.015436797110592794,1.3176132602006317E-4,0.010397118143186827,0.04362122154654711,0.9831163970557657,0.0293897224140718,0.9100851488409484,0.9494495011725432,0.9580268598012172,1.8158832637881693E-4,0.028634848051824317,0.9740688170404096,0.03036502638096261,0.9756372399603755,0.014194148799227993,0.9744707685537022,0.0029989463676358993,0.9906797174759584,0.04461650160739844,0.9687157854214091,1
0.03753614020910791,0.6305926050987684,0.985267288245918,0.8289828187800882,0.022556129861259974,1.8190158046271968E-4,0.02256735477469313,0.06965938376772578,0.9941364827213374,0.04395722815731329,0.9264755741976727,0.9576056282046187,0.9630174471464502,2.046469384338844E-4,0.012654091645231874,0.9801846171432923,0.010889710709898867,0.9772965404252076,0.014223708023517618,0.9719883365705289,0.01760023320904444,0.9687043549596541,0.04076141329100315,0.9593212780494037,0
0.026156735077777892,0.6594631099105185,0.9807230977505185,0.8595689236341149,0.022556129861259974,1.8335411151064189E-4,0.02522056127181347,0.048166156736786835,0.9875590856794332,0.0273765264287076,0.8897133612965095,0.936404467586152,0.9514479560934496,1.4194887201724105E-4,0.9910603029436982,0.002429172938061026,0.9713883047098849,0.004668330412253145,0.9659000974500872,0.03237068444060021,0.9540774429314225,0.01974104821259625,0.9846511078376629,0.007308638963717014,0
0.02242100487168357,0.4271202656311551,0.9706934856416414,0.7723598780972575,0.012467514426777928,9.310165351385817E-5,0.01504346513082676,0.02668562505554157,0.9763622627909233,0.021601445974342506,0.8693512607646929,0.9188759489645858,0.9491783006784633,1.1962094114856142E-4,0.9561589025435835,0.023256234877207696,0.9818901862056676,0.04712337118037012,0.9617722948065394,0.046648954968531414,0.9539469297000486,0.007228888111828137,0.9864795592660281,0.04419106135349872,1
0.03125031048289601,0.5930834599583542,0.9844849662776447,0.8199284483900889,0.013358878039463052,1.0170510664385147E-4,0.0024331844949200252,0.03319833944825966,0.9816955684007708,0.02385955631315731,0.900146273890595,0.9319209825509762,0.9587081988536692,1.606936547603615E-4,0.013195198628179583,0.9744765370472683,0.005486782837556984,0.9933770860321577,0.032685827400828794,0.9572166279124047,0.016508494791855385,0.962497820471655,0.01079634347826928,0.9715572927734044,1
0.06963427598700421,0.6868703922561773,0.988873303568427,0.9127909544631426,0.002969282683814867,7.016842293033639E-5,0.014599106969520543,0.02017291066282348,0.9806282141916522,0.031148207471846726,0.8941887611279553,0.9641241702770387,0.9781064525905262,3.509236913243508E-4,0.007947032485472131,0.9686855792862992,0.02830200365721997,0.9921749980949477,0.03834308152052648,0.9710681411385463,0.02441073752360218,0.9852439976027569,0.016553249955694162,0.9759615338803538,0
0.051972352947020656,0.5873149867747206,0.9896556255367003,0.84256437436509,0.01454543349790767,1.7475065838064858E-4,0.031855734593067016,0.07486447714202209,0.9932458657351576,0.03164783275288616,0.9384002867355735,0.9747287253070472,0.967328907579012,2.644503832275279E-4,0.9551462322568348,0.003403699963800431,0.9817501102978662,0.04623180675150506,0.9857467327521924,0.03150192850481594,0.9803401346286854,0.042088955246065166,0.9703579343739344,0.008878042923722403,1
0.028365717389360338,0.5844166807361134,0.9841702039232224,0.8357846384877001,0.010684787201407678,1.0597889991946442E-4,0.009512715977480178,0.036448348969772434,0.9788504456550368,0.022355782182970334,0.8931909988278713,0.9347748320680478,0.9540560688948813,1.5924634394886157E-4,0.04502429265504445,0.9788728637567399,0.03267580241102097,0.9838394422007168,0.010438220267710895,0.9675292943167935,0.021061215468771308,0.9527497310724038,0.03363912333424153,0.957799518411195,1
0.03329039009899007,0.6075187123642299,0.9829172663959097,0.8810785742679202,0.01276270627253742,9.882797783739331E-5,0.010397118143186827,0.030595792761110928,0.9829396598328273,0.018584101139831208,0.8758124981836845,0.9372232600659809,0.9523549334035318,1.7149930538214463E-4,0.954036391349909,0.04681540190904392,0.9842609947676401,0.028563400137163842,0.9683163256549274,0.02527298654857213,0.9913927952885677,0.008908673236535195,0.9601542416452447,0.02209553067674958,1
0.03583717780154928,0.5772131239799653,0.9879320724503483,0.8810785742679202,0.02404366524087073,1.6184547868565606E-4,0.02256735477469313,0.08006957051631955,0.9946701598258965,0.049232683330638946,0.9249934612664797,0.9518979291704763,0.9659684416138886,2.0897481930710847E-4,0.0215604458416691,0.9621487225408193,0.01520252403445312,0.9949125581040926,0.02593869607586992,0.9600134123723421,0.02476036055947306,0.9882624657111365,0.014949662798874207,0.978707752588754,1
0.022927712958148418,0.5021666948055602,0.9818201820732141,0.8369109138288937,0.00949823174296306,7.304555173679455E-5,0.0011044241679069632,0.050121240589571514,0.9841837512648839,0.018084475858792217,0.89269696118414,0.9355936245478759,0.9514479560934496,1.3978493158062905E-4,0.9857749833285694,0.03539162078228898,0.9573883371083942,0.041820658386039544,0.998966380673225,0.017432273711464608,0.9587120916221944,0.032195087557489496,0.9538666173743859,0.02149997665428242,1
0.03159142769143115,0.49926838876695434,0.9838584975139884,0.8584205644627012,0.012172322581018961,1.3463845482652133E-4,0.022122996613386913,0.038403432822557114,0.9859615198014998,0.0273765264287076,0.9006499985469477,0.9474144441352997,0.957573371146176,1.722159350072567E-4,0.9566523768695814,0.013050850686836564,0.9553605715859352,0.01971252762325704,0.9756603626058642,0.009301022979166169,0.9915785622967288,0.046600459820930584,0.9989109327865447,0.01750833537409826,0
0.03821506280861981,0.5570093983904559,0.9910674722138182,0.8267302680976989,0.01009440350988922,1.1315775529092178E-4,0.019025431954960162,0.07226193045487452,0.99253545140766,0.03240216896151398,0.9026358361344943,0.9490440796534048,0.9549630462049635,1.9527454706232418E-4,0.016634276459940728,0.9941137805551851,0.012971791380281145,0.9549293225634382,2.6603301860705144E-4,0.9871639405321326,0.037704986748620266,0.9798721152810901,0.004709763111206584,0.9546521345132607,1
0.01681409774498327,0.6435927739321295,0.9815054197187918,0.8890066693167259,0.019592635252852278,1.289121305029862E-4,0.0077439116460666845,0.026038162221177517,0.9760087883450463,0.005275455173325657,0.8400383605699838,0.925394491037005,0.934204326502983,9.007050778365786E-5,0.03897208726302762,0.9697458418275001,0.03560215011753994,0.9571020345957478,0.017841375667227766,0.9633617425415116,0.005013803917683662,0.9746936512125804,0.036422295101960815,0.9970965550296685,0
0.03549606059301385,0.5916483763858409,0.990441003450162,0.8992093988781408,0.012467514426777928,9.452625127239666E-5,0.02256735477469313,0.05728141781665365,0.989336854216049,0.03340631781066153,0.9105791864846796,0.9527087722087525,0.962110469836368,1.8446889644054107E-4,0.9625616842907497,0.01131327757349458,0.9978969555883137,0.030270326906957256,0.9545693793135009,0.022556219082719556,0.9881128167803814,0.04313608165108652,0.9830570488279424,0.02371353184498822,0
0.028024600180825206,0.4862963588271712,0.9822907976322535,0.8346362793162845,0.020779190711296896,1.4036477915005649E-4,0.021458616449880383,0.052076324442356194,0.984537225710761,0.031148207471846726,0.8936947234842241,0.9368098891052905,0.9560978739124568,1.6285759519697352E-4,0.9973220920262926,0.004572560824585308,0.9573397393444636,0.006813419187685547,0.9990083357012497,0.025737847180877682,0.9915356929871532,0.02414583926847849,0.9629755260013605,0.03315377776591976,1
0.09442985404819994,1.0,0.9959233691184515,0.9829954507309752,0.020779190711296896,8.737532919032301E-5,0.016147889298733724,0.02212799451560816,0.9797410626412165,0.029889347695110792,0.9642355493989208,0.9910330299296476,0.9848003875668896,4.0641330680604596E-4,0.0396789558921595,0.983936022253129,0.012154205469440205,0.9918235159643376,0.03027150624271731,0.9667767535390854,0.03401251021718543,0.9602816093542025,0.03812497498861379,0.9699364329458577,0
0.029892465283872214,0.5656480387191173,0.9766495228141586,0.8176538138774796,0.012467514426777928,1.4609110347359164E-4,0.020794236286373852,0.03580088613540839,0.98222924550533,0.02687690114766861,0.8887252860090478,0.9396637386223621,0.9542839192922923,1.8518552606565315E-4,0.97459369343622,0.022215977289614483,0.9585680240053892,0.04296273717899854,0.9775969685585207,0.002860607538553575,0.9879232391669258,0.026928013156252147,0.955452101051717,0.017541686399356715,0
0.03142252499594276,0.6219258258765263,0.9896556255367003,0.9037365840731414,0.018701271640167154,1.518174277971268E-4,0.023891800944800406,0.04166613769376243,0.9882695000069307,0.035669326436545,0.902141798490763,0.9474144441352997,0.9570048512225391,1.6717142450892056E-4,0.02663046584738513,0.9970830872406502,0.017503771091191448,0.9792958927074603,0.041792929052140486,0.9970374660523142,0.04179948213874029,0.9860405377980238,0.00280794495017743,0.9594880331756948,1
