@Relation EEG_Data_Training

@ATTRIBUTE AF3 NUMERIC
@ATTRIBUTE F7 NUMERIC
@ATTRIBUTE F3 NUMERIC
@ATTRIBUTE FC5 NUMERIC
@ATTRIBUTE T7 NUMERIC
@ATTRIBUTE P7 NUMERIC
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE P8 NUMERIC
@ATTRIBUTE T8 NUMERIC
@ATTRIBUTE FC6 NUMERIC
@ATTRIBUTE F4 NUMERIC
@ATTRIBUTE F8 NUMERIC
@ATTRIBUTE AF4 NUMERIC
@ATTRIBUTE Feature15 NUMERIC
@ATTRIBUTE Feature16 NUMERIC
@ATTRIBUTE Feature17 NUMERIC
@ATTRIBUTE Feature18 NUMERIC
@ATTRIBUTE Feature19 NUMERIC
@ATTRIBUTE Feature20 NUMERIC
@ATTRIBUTE Feature21 NUMERIC
@ATTRIBUTE Feature22 NUMERIC
@ATTRIBUTE Feature23 NUMERIC
@ATTRIBUTE Feature24 NUMERIC
@ATTRIBUTE Feature25 NUMERIC
@ATTRIBUTE Feature26 NUMERIC
@ATTRIBUTE Feature27 NUMERIC
@ATTRIBUTE Feature28 NUMERIC
@ATTRIBUTE Feature29 NUMERIC
@ATTRIBUTE Feature30 NUMERIC
@ATTRIBUTE Feature31 NUMERIC
@ATTRIBUTE Feature32 NUMERIC
@ATTRIBUTE Feature33 NUMERIC
@ATTRIBUTE Feature34 NUMERIC
@ATTRIBUTE eyeDetection {0,1}

@DATA
0.017493020344495167,0.4978333051944398,0.9804113913412847,0.8199284483900889,0.01276270627253742,1.890804358341745E-4,0.02809810392803971,0.08267211720346827,0.9920017743031009,0.027881049996816152,0.8931909988278713,0.941293374140467,0.952127083006121,1.5203789301391338E-4,0.9850864312347362,0.030529428238839963,0.9657716151697704,0.016715875842343967,0.9819956905592738,0.007240605314604215,0.9928989044023936,0.017419117023738894,0.9692592112832739,0.026715218420949722,0.9809661548545927,0.011479985520223987,0.9664581715630456,4.145067845707669E-4,0.9949619596975843,0.03923339411156156,0.9882591282157326,0.025694568816708285,0.9726646922276477,0.0304070660229616,0
0.03192923308240791,0.6002870167145037,0.9832320287503321,0.8448390088776994,0.021369574402815356,0.0,0.028318125930240023,0.05598649214792555,0.9864951969060589,0.03340631781066153,0.9031298737782256,0.9425175881394335,0.956892032093724,1.7366324581875666E-4,0.01771313844338965,0.9987492546014665,0.012769439459235149,0.9937500059546434,0.03457849474667738,0.9902423316273449,0.04213792985203416,0.9926201159940987,0.0020258917924236715,0.9736535893958702,0.02151192259175859,0.9687198734924837,0.0408704392688538,0.9666974767495049,0.04290484729065901,0.9565511880333571,0.0028606523087712546,0.9791953252117717,0.03597729013962072,0.9648851733164658,0
0.02649454046875466,0.5930834599583542,0.9815054197187918,0.8289828187800882,0.015731988956352288,1.2461040393798954E-4,0.006859509480359839,0.027333087889905617,0.9784969712091598,0.02536822873041296,0.9046216737220408,0.9453714376565051,0.9624511393625941,1.5924634394886157E-4,0.02018586931974668,0.980938754436669,0.04743791985307284,0.9987385682749925,0.002738211010048857,0.9826025403092125,0.027830008058385817,0.9787671174161648,0.02696140995210988,0.9787511423988904,0.031245117206108283,0.9621973059995809,0.04300652162521387,0.9999666488794025,0.011664231057778628,0.9863096564982213,0.011722766389908367,0.9943489477153823,0.033263389402827206,0.9931164956427974,1
0.03040248518789573,0.6536946367268848,0.985111435041301,0.8924075791705308,0.016328160723277918,1.589962831685816E-4,0.022343018615587032,0.05858903883507428,0.9847174283694431,0.0303938712632189,0.9016380738344103,0.9441472236575386,0.9585931675850733,1.6717142450892056E-4,0.9687816535756454,0.03697557760051193,0.9813626196926575,0.010192444557503583,0.9682398032149191,0.041723988125407355,0.9535995077335744,0.03961782335331343,0.9738872358339967,0.012486098232486026,0.9700334602383379,0.027442033265379792,0.974639500373957,0.005801189205671349,0.9616355852467878,0.001903368333209535,0.9850134980479519,0.03924775844133087,0.9865934447099904,0.027338733953414004,1
0.032101447595454656,0.47475941245990266,0.9824466508368704,0.7893423435360633,0.004451029988018977,1.1600695080799623E-4,0.014379084967320228,0.06183904835658706,0.9872056112335564,0.030643683903738617,0.9071015489533178,0.9510791366906475,0.9559850547836416,1.9815511712404832E-4,0.035225218615137395,0.9961420267600454,0.04410005220181151,0.987174173805094,0.027908395782087165,0.9832332351405628,0.03057805108978706,0.9528384645497917,0.005206170445410353,0.9788921851815502,0.03660809219477058,0.992385733610227,0.014385685771042987,0.9879554810184484,0.041888659785952416,0.9701367414867612,0.02991964063650955,0.9790610031665712,0.04384264712048273,0.9942558080163393,1
0.031081407787407627,0.6161573526928926,0.9849555818366841,0.8482399187315043,0.011871342659852296,1.3606305258505983E-4,0.024776203110507055,0.03971105384097775,0.9808084168503347,0.020092773557086857,0.8797841733587776,0.9400771095830524,0.9516735943510799,1.693353649455326E-4,0.9620619240418998,0.012124514419293688,0.9883784288397863,0.01138051507191796,0.9607183036820929,0.020067909256161476,0.9544424949373146,0.02686018701167111,0.970440267147216,0.0022414366541601066,0.9899200079267991,0.042664850343894486,0.9864975204485578,0.013484334502210555,0.9584440319956075,0.03789017621875621,0.9891119875816049,0.025088690655377062,0.9539313444100123,0.019728394026802456,0
0.02666675498180141,0.551240925206821,0.9804113913412847,0.813126628682479,0.013358878039463052,8.879992694886151E-5,0.014379084967320228,0.017570363975674748,0.9772528797771031,0.01984296091656714,0.8897133612965095,0.941293374140467,0.9595023570349364,1.707826757570338E-4,0.9677773151002387,0.04091833099314703,0.9842079994513099,0.044552167919047495,0.9735322159296765,0.022358227042517886,0.9715108426252435,0.002941285726668254,0.9878294098149549,0.025940436108095766,0.9698505341061967,0.003563739592661025,0.9889270521205997,0.03058011892056683,0.9685668229078785,0.04081000802120225,0.9772281784734486,0.03754729850740559,0.9753061714560156,2.171933287355019E-4,1
0.0402518306071555,0.6334909111373742,0.988873303568427,0.8867320348041166,0.012172322581018961,1.3606305258505983E-4,0.021678638452080498,0.0729093932892374,0.989336854216049,0.028380675277855143,0.8936947234842241,0.9494495011725432,0.9549630462049635,2.0681087887049643E-4,0.006057475984971104,0.9544740105965661,0.001362200554025342,0.974048233566851,0.020975153976698517,0.9653308385002044,0.032840304885134536,0.9975806781911474,0.03418966233231881,0.9706611952232239,0.036768152560394306,0.9539190656734043,0.013510101611589614,0.9892132947095597,0.037158526204005865,0.978968637291158,0.045921950503663704,0.9986262951122018,0.0470644513308404,0.9896052034949071,0
0.031081407787407627,0.5786482075524798,0.9847966726868786,0.8663486595115047,0.00949823174296306,1.4036477915005649E-4,0.019469790116266573,0.03515342330104434,0.9815188311778323,0.0303938712632189,0.8887252860090478,0.9474144441352997,0.9541688880236964,1.9311060662571217E-4,0.964082988469165,0.015032759432030085,0.9736390378101152,0.0355658959928586,0.9594111702229094,0.031142224542603437,0.9636010508287948,0.030902549908037164,0.9836538058572749,0.008007036891264635,0.9797075849558501,0.04285251586107028,0.9790279015039272,0.0012673425827107103,0.9651178863299905,0.017830503049390496,0.9966466903815566,0.01867933803047655,0.9869831867750704,0.019675048296937572,0
0.058254870855674185,0.6392593843210091,0.9912233254184352,0.8572942891215055,0.005342393600704102,1.1458235304945773E-4,0.010397118143186827,0.05272378727672024,0.9836500741603248,0.027881049996816152,0.9304569363853882,0.9669780197941095,0.9676695771052382,3.0337320796399163E-4,0.03682796749145015,0.9546626226216309,0.011387234561409696,0.9866797001908346,0.008163148561295026,0.979677716846602,0.021089920540121074,0.9740646797113203,0.039457742964145545,0.9752403207007923,0.028382132690043072,0.9740688170404096,0.0301757361242777,0.9756279539563965,0.014375335432437287,0.9744340861069349,0.0029997779706903557,0.9905831672566673,0.04427812908562119,0.9683974180666743,1
0.023778850070707066,0.5238055039675841,0.9815054197187918,0.8448390088776994,0.00949823174296306,8.592279814240335E-5,0.003981966824133401,0.0566339549822896,0.98222924550533,0.019338437348459032,0.897172361015586,0.9384395246233955,0.9538304306372511,1.5420183345052542E-4,0.9653846263794168,0.02752782979955656,0.9633510895699257,0.024721775226967502,0.9676944492115249,0.01927334809400594,0.9701477751805515,0.015937044293591343,0.9932279780704589,0.006435553454737849,0.9908956139648862,0.002429172938061026,0.9710609431346668,0.00428895410885782,0.965829980200549,0.03228105072028865,0.9543420070877848,0.019808214793334694,0.984411270311374,0.007276929114956357,1
0.039741810703131986,0.7157408970679274,0.9907527098593959,0.9252462347069468,0.02552541254507484,1.9623135791624812E-4,0.017256627623546666,0.04882631492084456,0.9864951969060589,0.03792743677535936,0.9135627863723103,0.9506737151715098,0.9601814839476077,2.1473595943055673E-4,0.0033512888216363714,0.9758024108046113,0.02886055257713106,0.9998227898029826,0.008304254142592948,0.9992321147521621,0.0013173461048274222,0.9597525814830442,0.03366961676642134,0.9971877212727777,0.01294107110872299,0.9744765370472683,0.005301142832643667,0.9933745616709869,0.032862131191141404,0.9571789756868037,0.016513072571185332,0.9624060222002906,0.0104544259070794,0.9712380781819773,1
0.024457772670218963,0.5728797343688449,0.9804113913412847,0.7916169780486726,0.013654069885222544,1.0455430216092847E-4,0.004201988826333715,0.017570363975674748,0.9763622627909233,0.019088624707939317,0.8877275237089629,0.9351802535871855,0.9589338371112993,1.383516723304061E-4,0.9606764324448972,0.01602916437252187,0.9807577264396461,0.039603620804477324,0.991811109204279,0.01835302905007081,0.9769573972365262,0.03247129912818681,0.9690287148969237,0.023077648816812967,0.9549782584670027,0.003403699963800431,0.9814212283902686,0.04586827260253086,0.9856713748750023,0.03141224595558059,0.9806119813876542,0.04215235358897078,0.9701165986285656,0.00884586513437414,1
0.039572908007643605,0.580083291124993,0.9907527098593959,0.8369109138288937,0.013949261730982038,1.4036477915005649E-4,0.01681226946224045,0.06510175322779237,0.9900472685435466,0.03616895171758399,0.9090873865408643,0.9502682936523713,0.957914040672402,1.9815511712404832E-4,0.04487982718517482,0.9788021040719244,0.03254230442419903,0.9840091615766375,0.010493297484888224,0.9675249324527746,0.021080395260982994,0.9524765187673648,0.03364390022744836,0.9579054003184896,0.001128044481537553,0.9994322403642802,0.03117422600361118,0.9810822915078518,0.014973989984928425,0.9778197573062476,0.03875221433737625,0.9616162847855988,0.0069972517943380184,0.9746617309165175,1
0.0402518306071555,0.6594631099105185,0.9862085193639967,0.8652223841703112,0.018701271640167154,1.7905238494564523E-4,0.021458616449880383,0.04622376823369584,0.9861382570244382,0.03240216896151398,0.9071015489533178,0.9604594777216902,0.957914040672402,2.1906384030378077E-4,0.021410323722875046,0.9620785045162099,0.015074701935277636,0.9950847988902453,0.025992029441489026,0.9600080408827443,0.024779061150386705,0.987977685090025,0.014961310895811899,0.9788159458395712,0.032869539369133505,0.9880084592375249,0.004305511225865681,0.9943446028357986,0.045615951665317664,0.9699786037773953,0.006062448363891818,0.9848987726204042,7.089684509036367E-4,0.9740663544671332,0
0.03278037019496656,0.5671112611852099,0.9824466508368704,0.8652223841703112,0.009793423588722552,1.3894018139151798E-4,0.016372225457840017,0.04035851667534179,0.9848941655923815,0.028130862637335424,0.9026358361344943,0.9490440796534048,0.9588210179824843,1.7293256463236882E-4,0.956727686105158,0.013011371971490675,0.9549273556543708,0.019662709925009954,0.9756068493411895,0.009167940124004938,0.9914720175874758,0.04662242673217238,0.9985608262819214,0.01751027086885194,0.9691207350581743,0.04149694209994869,0.9655425715878179,0.002022983686537628,0.9537224778578841,0.03449116810419572,0.990630934876802,0.02713876896227154,0.9572817920892845,0.0017356414252455968,0
0.025646715173754376,0.5786482075524798,0.9810378601049411,0.8629698334879198,0.016328160723277918,1.3894018139151798E-4,0.01084147630449324,0.05338394546077682,0.981872305623709,0.025118416089893243,0.8569325105830609,0.9241782264795904,0.9553037157311896,1.3978493158062905E-4,0.9917089667224738,0.01708939257402075,0.9880555015755804,0.004522670995931118,0.9713117098564162,0.010645595234919513,0.9575629763830232,0.021924389526051077,0.9888904551636899,0.044215006380279684,0.962394388740897,0.01131327757349458,0.9975657045403656,0.02990070894953491,0.9545022540106518,0.022466033734774557,0.9883868188917394,0.04319930343064196,0.9828170442114249,0.023676930639119968,1
0.030233582492407648,0.5050650008441673,0.9847966726868786,0.8516408285853092,0.01276270627253742,1.475436345215113E-4,0.017032291464440567,0.07811448666353486,0.9907576828710442,0.030139160335630508,0.8922029235404088,0.9478198656544382,0.9523549334035318,1.6645479488380975E-4,0.04452440189928611,0.9571193418773942,0.004318080497479793,0.9595036590094711,0.0455361058673226,0.9783181979276627,0.03890124000083794,0.9766640219224846,0.010174224789219423,0.9861492175461037,0.039427250658343356,0.983936022253129,0.011967587189222544,0.991820399451136,0.030448447549567558,0.9667396386458079,0.03402194183213246,0.9601901847737867,0.03778592202109353,0.9696177016373326,1
0.04008292791166712,0.761916821430581,0.9923204097411309,0.9275208692195581,0.02018301894437074,1.604208809271201E-4,0.023671778942600093,0.036448348969772434,0.9825827199512066,0.025872752298521068,0.8936947234842241,0.9482252871735767,0.9515607752222647,1.6717142450892056E-4,0.974673327952722,0.022176201734849355,0.9581337661892299,0.04291821368310436,0.9775432374196755,0.0027266595276839592,0.9878171679821077,0.026956388390684215,0.9551179722413771,0.017543625580967715,0.979117838727749,0.04446624878541341,0.9700738863455549,0.026398841286781268,0.9952384084559003,0.04436524857152145,0.9947265656639767,0.03330615137808702,0.9553797745785261,0.006570098194246983,1
0.037705042904596295,0.6089537959367445,0.9830731196005268,0.8618214743165061,0.00831167628451897,7.87718760603297E-5,0.008628313811773333,0.010410186748593765,0.9754751112404872,0.016076178160497133,0.88624541077777,0.941293374140467,0.9553037157311896,2.060801976841086E-4,0.0032274140571178635,0.9909609115866839,0.010767099903598438,0.9841149160490512,0.010399862708082972,0.9661720825124142,0.03064663309958297,0.9859555511529403,0.013897408153857186,0.9975279393363555,0.041891037000621245,0.9548945453159828,0.025716830937942307,0.9575020963561517,0.03336736512875335,0.9994922445837832,0.008605779813628735,0.9976736564937564,0.0161337968309873,0.997553717244769,1
0.02174208227217167,0.5021666948055602,0.9802524821914792,0.8335100039750888,0.008907848051444602,7.73472783017912E-5,0.003097564658426556,0.05794157600071023,0.9879160255610541,0.020342586197606576,0.8897133612965095,0.9323264040701147,0.9508794361698126,1.383516723304061E-4,0.954587511327394,0.017690474330665375,0.9643084403089435,0.03869470398751528,0.9911818545849782,0.012754897888410765,0.9861492916049903,0.02288735580508648,0.9746063464608327,0.03408470381492145,0.9907164987938311,0.042983976984777024,0.9564532648618262,0.01981247141332513,0.9760471449992799,0.04724411699142083,0.9985954025639143,0.043044975974453996,0.9638445148330684,0.04287186736727403,1
0.027176774885824925,0.5642129551466041,0.9819760352778311,0.8618214743165061,0.004752009909185117,1.2603500169652805E-4,0.0046463469876399325,0.030595792761110928,0.9809851540732732,0.02084710976571468,0.884249886177601,0.9368098891052905,0.9566663938360936,1.3618773189379282E-4,0.021399842012031177,0.9880345674402303,0.02276113289361903,0.9788243341993771,0.002921266899300051,0.974230114058588,0.005088404115682271,0.9870213862332967,0.04248372238329434,0.9876625684843715,0.040884943273844246,0.976256025301503,0.03784448139026376,0.9822934136301271,0.01658787877054643,0.9604931991258601,0.006075789180788271,0.9683762084220876,0.04208451971199088,0.9765040638014929,1
0.03464823529801387,0.6277224379537405,0.9854261973957233,0.8369109138288937,0.01780990802748203,1.5469455660358495E-4,0.032080070752173305,0.0631466693750077,0.9918250370801625,0.03189764539340588,0.9100851488409484,0.9576056282046187,0.9618848315787377,1.9096071775037715E-4,0.9732716373480508,0.007773101639019308,0.9586214911428386,0.02880237347334865,0.9851248021661615,0.04710871197253154,0.9770897986165488,0.011607029749085992,0.9788114768151114,0.017601758079225833,0.9961204416141706,0.024704212471659638,0.970662690491956,0.009183945723433378,0.9614096598822328,0.016378684560996577,0.9591494657479285,0.005460524560928833,0.975291877737247,0.037629696805733866,1
0.036006080497037365,0.6969722550509313,0.9866791349230359,0.9003356742193364,0.016328160723277918,5.1564852201194984E-5,0.023227420781293875,0.04296106336248937,0.984537225710761,0.0293897224140718,0.8787864110586936,0.9510791366906475,0.9576861902749911,1.7149930538214463E-4,0.041510433590262394,0.9905655884028367,0.01949185156395864,0.9803572976778793,0.025017638197662458,0.977426460220496,0.030056065793007722,0.9731188582325047,0.007614000464802763,0.9676383053137871,0.011438599700458326,0.9653495151180295,0.040369288814150424,0.9670290821771614,0.0022583003739681433,0.9532398225047107,0.042279907490964094,0.9602654432246436,9.024101115669174E-4,0.9865968853714581,0
0.03311817558594332,0.6190556587314985,0.9802524821914792,0.8538933792677006,0.018996463485926648,1.7905238494564523E-4,0.018141029789253513,0.036448348969772434,0.9841837512648839,0.03139802011236644,0.8931909988278713,0.9355936245478759,0.9549630462049635,1.9527454706232418E-4,0.9818466297011661,0.03932274946798049,0.9662517194209791,0.018186911026189894,0.9570943691245738,0.03122320499677997,0.9891754727872304,0.010820273916758308,0.9695220914594415,0.0113291662179663,0.9811795686754243,0.02438889629813083,0.9700319650147433,0.01412277023936568,0.9833034482692875,0.02236124368639997,0.9949400187343183,0.01647302699015726,0.983825227841877,0.0014641497643260028,0
0.04161298762373766,0.7099724238842938,0.9902820943003565,0.9286471445607518,0.021074382557055862,1.231858061794536E-4,0.015263487133027073,0.03189071842983903,0.9827629226098891,0.03667347528569254,0.9150545863161255,0.9461902301363332,0.9629046280176351,2.046469384338844E-4,0.03045699306396625,0.9577023245003208,0.0030768585940566316,0.9689967902088507,0.028519535495681043,0.9538144652050805,0.026204995437391267,0.9525260481902238,0.025210780373137495,0.9653692318981595,0.043200102133756975,0.9678672814220658,0.044741493066307175,0.9761120216496422,0.044457726695131095,0.981211144326381,0.008145521630705439,0.9899067938375711,0.007472756172027426,0.957049066640248,1
0.044838697925808475,0.5122685576003155,0.9857379038049573,0.8188021730488932,0.013654069885222544,1.7617525613918453E-4,0.034733277249293454,0.08006957051631955,0.9932458657351576,0.03441046665980907,0.9393980490356575,0.9735045113080807,0.9689172239415463,2.4283908198396035E-4,0.9966334650534993,0.044745821481576,0.9998771161737978,0.00441596378052252,0.9883130255706197,0.019320983655286405,0.9914405841663191,0.0390977644133004,0.9801249252315439,0.022641178583987467,0.973776776765333,0.0021176672318859485,0.9722414097000242,0.017282550693703044,0.9753808081645804,0.027181585911645174,0.9846685426396331,0.03998795864786296,0.9673807808563274,0.04647365673547002,1
0.028365717389360338,0.5598795655354837,0.9808789509551354,0.8527671039265049,0.009203039897204094,8.164900486678786E-5,0.019689812118466692,0.04231360052812647,0.9820490428466475,0.02561804137093223,0.9016380738344103,0.9478198656544382,0.9577990094038061,1.6429085444719644E-4,0.04213647759248423,0.9731961355491754,0.03422457447903006,0.9896579747923263,0.034179013405030385,0.9796653316006692,0.02472381453138454,0.9992732509684432,0.04601165054461912,0.997041913531244,0.035351427776571,0.9620429820717509,0.03508243734428379,0.9539735477969206,0.04044635988480632,0.9703825217820404,0.025281800934047704,0.9721505626283677,0.012341196784485049,0.9872322711182405,0
0.03176033038691953,0.6652315830941534,0.9855820506003403,0.8867320348041166,0.008606868130277936,5.1564852201194984E-5,0.024116137103906504,0.030595792761110928,0.9832931342787042,0.0241142672407457,0.8613982234018852,0.9465956516554717,0.9548502270761484,1.6500748407230852E-4,0.9882547665580063,0.002483391663348465,0.9854806567521327,0.024616020754553384,0.9563468909101309,0.044613561272669744,0.9771574280984306,0.03368191252151442,0.9910449296509789,0.024003956821848773,0.9776782481774078,0.003191266408824955,0.9869072061814906,0.04243024851349273,0.9783998192597086,0.030556778106119942,0.9827674762319046,0.03715481139660628,0.9864209671701867,0.0171220740819773,0
