@Relation EEG_Data_Training

@ATTRIBUTE AF3 NUMERIC
@ATTRIBUTE F7 NUMERIC
@ATTRIBUTE F3 NUMERIC
@ATTRIBUTE FC5 NUMERIC
@ATTRIBUTE T7 NUMERIC
@ATTRIBUTE P7 NUMERIC
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE P8 NUMERIC
@ATTRIBUTE T8 NUMERIC
@ATTRIBUTE FC6 NUMERIC
@ATTRIBUTE F4 NUMERIC
@ATTRIBUTE F8 NUMERIC
@ATTRIBUTE AF4 NUMERIC
@ATTRIBUTE eyeDetection {0,1}

@DATA
0.03192923308240791,0.6002870167145037,0.9832320287503321,0.8448390088776994,0.021369574402815356,0.0,0.028318125930240023,0.05598649214792555,0.9864951969060589,0.03340631781066153,0.9031298737782256,0.9425175881394335,0.956892032093724,1.7366324581875666E-4,0
0.02649454046875466,0.5930834599583542,0.9815054197187918,0.8289828187800882,0.015731988956352288,1.2461040393798954E-4,0.006859509480359839,0.027333087889905617,0.9784969712091598,0.02536822873041296,0.9046216737220408,0.9453714376565051,0.9624511393625941,1.5924634394886157E-4,1
0.03040248518789573,0.6536946367268848,0.985111435041301,0.8924075791705308,0.016328160723277918,1.589962831685816E-4,0.022343018615587032,0.05858903883507428,0.9847174283694431,0.0303938712632189,0.9016380738344103,0.9441472236575386,0.9585931675850733,1.6717142450892056E-4,1
0.032101447595454656,0.47475941245990266,0.9824466508368704,0.7893423435360633,0.004451029988018977,1.1600695080799623E-4,0.014379084967320228,0.06183904835658706,0.9872056112335564,0.030643683903738617,0.9071015489533178,0.9510791366906475,0.9559850547836416,1.9815511712404832E-4,1
0.031081407787407627,0.6161573526928926,0.9849555818366841,0.8482399187315043,0.011871342659852296,1.3606305258505983E-4,0.024776203110507055,0.03971105384097775,0.9808084168503347,0.020092773557086857,0.8797841733587776,0.9400771095830524,0.9516735943510799,1.693353649455326E-4,0
0.02666675498180141,0.551240925206821,0.9804113913412847,0.813126628682479,0.013358878039463052,8.879992694886151E-5,0.014379084967320228,0.017570363975674748,0.9772528797771031,0.01984296091656714,0.8897133612965095,0.941293374140467,0.9595023570349364,1.707826757570338E-4,1
0.0402518306071555,0.6334909111373742,0.988873303568427,0.8867320348041166,0.012172322581018961,1.3606305258505983E-4,0.021678638452080498,0.0729093932892374,0.989336854216049,0.028380675277855143,0.8936947234842241,0.9494495011725432,0.9549630462049635,2.0681087887049643E-4,0
0.031081407787407627,0.5786482075524798,0.9847966726868786,0.8663486595115047,0.00949823174296306,1.4036477915005649E-4,0.019469790116266573,0.03515342330104434,0.9815188311778323,0.0303938712632189,0.8887252860090478,0.9474144441352997,0.9541688880236964,1.9311060662571217E-4,0
0.058254870855674185,0.6392593843210091,0.9912233254184352,0.8572942891215055,0.005342393600704102,1.1458235304945773E-4,0.010397118143186827,0.05272378727672024,0.9836500741603248,0.027881049996816152,0.9304569363853882,0.9669780197941095,0.9676695771052382,3.0337320796399163E-4,1
0.023778850070707066,0.5238055039675841,0.9815054197187918,0.8448390088776994,0.00949823174296306,8.592279814240335E-5,0.003981966824133401,0.0566339549822896,0.98222924550533,0.019338437348459032,0.897172361015586,0.9384395246233955,0.9538304306372511,1.5420183345052542E-4,1
0.039741810703131986,0.7157408970679274,0.9907527098593959,0.9252462347069468,0.02552541254507484,1.9623135791624812E-4,0.017256627623546666,0.04882631492084456,0.9864951969060589,0.03792743677535936,0.9135627863723103,0.9506737151715098,0.9601814839476077,2.1473595943055673E-4,1
0.024457772670218963,0.5728797343688449,0.9804113913412847,0.7916169780486726,0.013654069885222544,1.0455430216092847E-4,0.004201988826333715,0.017570363975674748,0.9763622627909233,0.019088624707939317,0.8877275237089629,0.9351802535871855,0.9589338371112993,1.383516723304061E-4,1
0.039572908007643605,0.580083291124993,0.9907527098593959,0.8369109138288937,0.013949261730982038,1.4036477915005649E-4,0.01681226946224045,0.06510175322779237,0.9900472685435466,0.03616895171758399,0.9090873865408643,0.9502682936523713,0.957914040672402,1.9815511712404832E-4,1
0.0402518306071555,0.6594631099105185,0.9862085193639967,0.8652223841703112,0.018701271640167154,1.7905238494564523E-4,0.021458616449880383,0.04622376823369584,0.9861382570244382,0.03240216896151398,0.9071015489533178,0.9604594777216902,0.957914040672402,2.1906384030378077E-4,0
0.03278037019496656,0.5671112611852099,0.9824466508368704,0.8652223841703112,0.009793423588722552,1.3894018139151798E-4,0.016372225457840017,0.04035851667534179,0.9848941655923815,0.028130862637335424,0.9026358361344943,0.9490440796534048,0.9588210179824843,1.7293256463236882E-4,0
0.025646715173754376,0.5786482075524798,0.9810378601049411,0.8629698334879198,0.016328160723277918,1.3894018139151798E-4,0.01084147630449324,0.05338394546077682,0.981872305623709,0.025118416089893243,0.8569325105830609,0.9241782264795904,0.9553037157311896,1.3978493158062905E-4,1
0.030233582492407648,0.5050650008441673,0.9847966726868786,0.8516408285853092,0.01276270627253742,1.475436345215113E-4,0.017032291464440567,0.07811448666353486,0.9907576828710442,0.030139160335630508,0.8922029235404088,0.9478198656544382,0.9523549334035318,1.6645479488380975E-4,1
0.04008292791166712,0.761916821430581,0.9923204097411309,0.9275208692195581,0.02018301894437074,1.604208809271201E-4,0.023671778942600093,0.036448348969772434,0.9825827199512066,0.025872752298521068,0.8936947234842241,0.9482252871735767,0.9515607752222647,1.6717142450892056E-4,1
0.037705042904596295,0.6089537959367445,0.9830731196005268,0.8618214743165061,0.00831167628451897,7.87718760603297E-5,0.008628313811773333,0.010410186748593765,0.9754751112404872,0.016076178160497133,0.88624541077777,0.941293374140467,0.9553037157311896,2.060801976841086E-4,1
0.02174208227217167,0.5021666948055602,0.9802524821914792,0.8335100039750888,0.008907848051444602,7.73472783017912E-5,0.003097564658426556,0.05794157600071023,0.9879160255610541,0.020342586197606576,0.8897133612965095,0.9323264040701147,0.9508794361698126,1.383516723304061E-4,1
0.027176774885824925,0.5642129551466041,0.9819760352778311,0.8618214743165061,0.004752009909185117,1.2603500169652805E-4,0.0046463469876399325,0.030595792761110928,0.9809851540732732,0.02084710976571468,0.884249886177601,0.9368098891052905,0.9566663938360936,1.3618773189379282E-4,1
0.03464823529801387,0.6277224379537405,0.9854261973957233,0.8369109138288937,0.01780990802748203,1.5469455660358495E-4,0.032080070752173305,0.0631466693750077,0.9918250370801625,0.03189764539340588,0.9100851488409484,0.9576056282046187,0.9618848315787377,1.9096071775037715E-4,1
0.036006080497037365,0.6969722550509313,0.9866791349230359,0.9003356742193364,0.016328160723277918,5.1564852201194984E-5,0.023227420781293875,0.04296106336248937,0.984537225710761,0.0293897224140718,0.8787864110586936,0.9510791366906475,0.9576861902749911,1.7149930538214463E-4,0
0.03311817558594332,0.6190556587314985,0.9802524821914792,0.8538933792677006,0.018996463485926648,1.7905238494564523E-4,0.018141029789253513,0.036448348969772434,0.9841837512648839,0.03139802011236644,0.8931909988278713,0.9355936245478759,0.9549630462049635,1.9527454706232418E-4,0
0.04161298762373766,0.7099724238842938,0.9902820943003565,0.9286471445607518,0.021074382557055862,1.231858061794536E-4,0.015263487133027073,0.03189071842983903,0.9827629226098891,0.03667347528569254,0.9150545863161255,0.9461902301363332,0.9629046280176351,2.046469384338844E-4,1
0.044838697925808475,0.5122685576003155,0.9857379038049573,0.8188021730488932,0.013654069885222544,1.7617525613918453E-4,0.034733277249293454,0.08006957051631955,0.9932458657351576,0.03441046665980907,0.9393980490356575,0.9735045113080807,0.9689172239415463,2.4283908198396035E-4,1
0.028365717389360338,0.5598795655354837,0.9808789509551354,0.8527671039265049,0.009203039897204094,8.164900486678786E-5,0.019689812118466692,0.04231360052812647,0.9820490428466475,0.02561804137093223,0.9016380738344103,0.9478198656544382,0.9577990094038061,1.6429085444719644E-4,0
0.03176033038691953,0.6652315830941534,0.9855820506003403,0.8867320348041166,0.008606868130277936,5.1564852201194984E-5,0.024116137103906504,0.030595792761110928,0.9832931342787042,0.0241142672407457,0.8613982234018852,0.9465956516554717,0.9548502270761484,1.6500748407230852E-4,0
0.0363471977055728,0.5945185435308687,0.986523281718419,0.839185548341505,0.015436797110592794,1.3176132602006317E-4,0.010397118143186827,0.04362122154654711,0.9831163970557657,0.0293897224140718,0.9100851488409484,0.9494495011725432,0.9580268598012172,1.8158832637881693E-4,1
0.03753614020910791,0.6305926050987684,0.985267288245918,0.8289828187800882,0.022556129861259974,1.8190158046271968E-4,0.02256735477469313,0.06965938376772578,0.9941364827213374,0.04395722815731329,0.9264755741976727,0.9576056282046187,0.9630174471464502,2.046469384338844E-4,0
0.026156735077777892,0.6594631099105185,0.9807230977505185,0.8595689236341149,0.022556129861259974,1.8335411151064189E-4,0.02522056127181347,0.048166156736786835,0.9875590856794332,0.0273765264287076,0.8897133612965095,0.936404467586152,0.9514479560934496,1.4194887201724105E-4,0
0.02242100487168357,0.4271202656311551,0.9706934856416414,0.7723598780972575,0.012467514426777928,9.310165351385817E-5,0.01504346513082676,0.02668562505554157,0.9763622627909233,0.021601445974342506,0.8693512607646929,0.9188759489645858,0.9491783006784633,1.1962094114856142E-4,1
0.03125031048289601,0.5930834599583542,0.9844849662776447,0.8199284483900889,0.013358878039463052,1.0170510664385147E-4,0.0024331844949200252,0.03319833944825966,0.9816955684007708,0.02385955631315731,0.900146273890595,0.9319209825509762,0.9587081988536692,1.606936547603615E-4,1
0.06963427598700421,0.6868703922561773,0.988873303568427,0.9127909544631426,0.002969282683814867,7.016842293033639E-5,0.014599106969520543,0.02017291066282348,0.9806282141916522,0.031148207471846726,0.8941887611279553,0.9641241702770387,0.9781064525905262,3.509236913243508E-4,0
0.051972352947020656,0.5873149867747206,0.9896556255367003,0.84256437436509,0.01454543349790767,1.7475065838064858E-4,0.031855734593067016,0.07486447714202209,0.9932458657351576,0.03164783275288616,0.9384002867355735,0.9747287253070472,0.967328907579012,2.644503832275279E-4,1
0.028365717389360338,0.5844166807361134,0.9841702039232224,0.8357846384877001,0.010684787201407678,1.0597889991946442E-4,0.009512715977480178,0.036448348969772434,0.9788504456550368,0.022355782182970334,0.8931909988278713,0.9347748320680478,0.9540560688948813,1.5924634394886157E-4,1
0.03329039009899007,0.6075187123642299,0.9829172663959097,0.8810785742679202,0.01276270627253742,9.882797783739331E-5,0.010397118143186827,0.030595792761110928,0.9829396598328273,0.018584101139831208,0.8758124981836845,0.9372232600659809,0.9523549334035318,1.7149930538214463E-4,1
0.03583717780154928,0.5772131239799653,0.9879320724503483,0.8810785742679202,0.02404366524087073,1.6184547868565606E-4,0.02256735477469313,0.08006957051631955,0.9946701598258965,0.049232683330638946,0.9249934612664797,0.9518979291704763,0.9659684416138886,2.0897481930710847E-4,1
0.022927712958148418,0.5021666948055602,0.9818201820732141,0.8369109138288937,0.00949823174296306,7.304555173679455E-5,0.0011044241679069632,0.050121240589571514,0.9841837512648839,0.018084475858792217,0.89269696118414,0.9355936245478759,0.9514479560934496,1.3978493158062905E-4,1
0.03159142769143115,0.49926838876695434,0.9838584975139884,0.8584205644627012,0.012172322581018961,1.3463845482652133E-4,0.022122996613386913,0.038403432822557114,0.9859615198014998,0.0273765264287076,0.9006499985469477,0.9474144441352997,0.957573371146176,1.722159350072567E-4,0
0.03821506280861981,0.5570093983904559,0.9910674722138182,0.8267302680976989,0.01009440350988922,1.1315775529092178E-4,0.019025431954960162,0.07226193045487452,0.99253545140766,0.03240216896151398,0.9026358361344943,0.9490440796534048,0.9549630462049635,1.9527454706232418E-4,1
0.01681409774498327,0.6435927739321295,0.9815054197187918,0.8890066693167259,0.019592635252852278,1.289121305029862E-4,0.0077439116460666845,0.026038162221177517,0.9760087883450463,0.005275455173325657,0.8400383605699838,0.925394491037005,0.934204326502983,9.007050778365786E-5,0
0.03549606059301385,0.5916483763858409,0.990441003450162,0.8992093988781408,0.012467514426777928,9.452625127239666E-5,0.02256735477469313,0.05728141781665365,0.989336854216049,0.03340631781066153,0.9105791864846796,0.9527087722087525,0.962110469836368,1.8446889644054107E-4,0
0.028024600180825206,0.4862963588271712,0.9822907976322535,0.8346362793162845,0.020779190711296896,1.4036477915005649E-4,0.021458616449880383,0.052076324442356194,0.984537225710761,0.031148207471846726,0.8936947234842241,0.9368098891052905,0.9560978739124568,1.6285759519697352E-4,1
0.09442985404819994,1.0,0.9959233691184515,0.9829954507309752,0.020779190711296896,8.737532919032301E-5,0.016147889298733724,0.02212799451560816,0.9797410626412165,0.029889347695110792,0.9642355493989208,0.9910330299296476,0.9848003875668896,4.0641330680604596E-4,0
0.029892465283872214,0.5656480387191173,0.9766495228141586,0.8176538138774796,0.012467514426777928,1.4609110347359164E-4,0.020794236286373852,0.03580088613540839,0.98222924550533,0.02687690114766861,0.8887252860090478,0.9396637386223621,0.9542839192922923,1.8518552606565315E-4,0
0.03142252499594276,0.6219258258765263,0.9896556255367003,0.9037365840731414,0.018701271640167154,1.518174277971268E-4,0.023891800944800406,0.04166613769376243,0.9882695000069307,0.035669326436545,0.902141798490763,0.9474144441352997,0.9570048512225391,1.6717142450892056E-4,1
0.026835657677289793,0.5887500703472338,0.9821349444276367,0.813126628682479,0.013654069885222544,1.1028062648446108E-4,0.009068357816173765,0.02473054120275689,0.979564325418278,0.02536822873041296,0.897172361015586,0.9396637386223621,0.9618848315787377,1.5132126338880127E-4,1
0.03889398540813171,0.676768529461422,0.987617310095926,0.8572942891215055,0.018701271640167154,1.475436345215113E-4,0.03097133242736056,0.05078139877362924,0.9879160255610541,0.032651981602033704,0.9220098613788492,0.9551572002066856,0.9625639584914091,1.9815511712404832E-4,1
0.024626675365707347,0.5339073667623394,0.9799407757822455,0.8188021730488932,0.004752009909185117,8.737532919032301E-5,0.009068357816173765,0.05272378727672024,0.9854278426969406,0.02436407988126542,0.909591111197218,0.9429309591001233,0.9562106930412719,1.621269140105844E-4,1
0.03736392569606116,0.5930834599583542,0.9912233254184352,0.8640961088291155,0.013358878039463052,9.740338007885481E-5,0.010617140145387142,0.04882631492084456,0.9872056112335564,0.033156505170141806,0.8872334860652317,0.9510791366906475,0.9598408144213817,2.053635680589965E-4,1
0.051972352947020656,0.5209353368225563,0.9907527098593959,0.8233293582438939,0.008016484438759476,6.014037204180459E-5,0.022122996613386913,0.0553390293135615,0.9896937940976699,0.03817724941587908,0.9562825120361131,0.9718748757899763,0.9802610767369168,3.148954882108869E-4,1
0.02581561786924276,0.5425741459845802,0.985893757009574,0.790468618877258,0.012172322581018961,1.303367282615247E-4,0.020574214284173536,0.06119158552222301,0.9868486713519359,0.0303938712632189,0.902141798490763,0.9457848086171947,0.9553037157311896,1.5708240351224953E-4,0
0.02921354268436062,0.535370589228432,0.9846408194822617,0.8527671039265049,0.00949823174296306,1.6184547868565606E-4,0.013714704803813697,0.06574921606215642,0.9900472685435466,0.03591913907706472,0.9185322238474873,0.9531221431694429,0.9612034925262857,1.8951340693887722E-4,0
0.0293824453798487,0.5483426191682151,0.9860526661593797,0.8561680137803098,0.01097997904716717,1.5611915436212345E-4,0.01415906296512011,0.06574921606215642,0.9877392883381156,0.03817724941587908,0.9220098613788492,0.9531221431694429,0.9624511393625941,1.967218578738254E-4,0
0.02224879035863652,0.47042602284878227,0.9772759915778149,0.7893423435360633,0.014250241652148176,1.1315775529092178E-4,0.017256627623546666,0.04035851667534179,0.9829396598328273,0.02561804137093223,0.8837558485338707,0.9270320759966613,0.9531490915847991,1.3547110226868199E-4,1
0.03294927289045494,0.5988519331419891,0.9847966726868786,0.8516408285853092,0.01097997904716717,1.3894018139151798E-4,0.01747664962574698,0.05467887112950492,0.9850709028153201,0.02135163333382279,0.88624541077777,0.9294725545530431,0.9547374079473334,1.707826757570338E-4,1
0.04806440822787928,0.6811019190725424,0.987461456891309,0.8572942891215055,0.00326447452957436,1.375155836329795E-4,0.01349468280161358,0.04491614721527405,0.9872056112335564,0.026372377579560055,0.9130687487285789,0.9518979291704763,0.9640394557251283,2.4427234123418324E-4,0
0.08067256390979909,0.8253981653441395,0.9949851939455612,0.9252462347069468,0.023152301628185604,1.7187352957418787E-4,0.017256627623546666,0.04687123106805988,0.9863149942473768,0.04546590057456894,0.941383886623204,0.9726857188282526,0.9734543226317385,3.4732649163751457E-4,0
0.02072204246412464,0.5873149867747206,0.9805672445459018,0.8516408285853092,0.00652894905914872,1.289121305029862E-4,0.01349468280161358,0.02017291066282348,0.9765424654496054,0.021601445974342506,0.8772946111148783,0.9266187050359715,0.9536025802398402,1.2033757077367352E-4,0
0.022589907567171955,0.585851764308628,0.9826025040414874,0.8504924694138956,0.010389595355648712,1.4466650571505314E-4,0.016372225457840017,0.04426868438091116,0.9831163970557657,0.026372377579560055,0.8832618108901394,0.9368098891052905,0.9540560688948813,1.3906830195551694E-4,0
0.03736392569606116,0.6840002251111494,0.985111435041301,0.8595689236341149,0.02226093801550048,1.8762790478625481E-4,0.03274445091567984,0.09049245261460699,0.9976885543588251,0.03340631781066153,0.9200240237913027,0.9547517786875478,0.9612034925262857,1.9096071775037715E-4,1
0.03991402521617874,0.6840002251111494,0.9857379038049573,0.8595689236341149,0.019291655331685614,1.3176132602006317E-4,0.03097133242736056,0.06705683708057705,0.9950236342717731,0.03466517758739746,0.9294591740853032,0.9559759926865143,0.962678989760005,2.053635680589965E-4,1
0.025646715173754376,0.5194721143564637,0.9808789509551354,0.8471136433903086,0.017213736260556396,1.2173327513153138E-4,0.015707845294333292,0.04166613769376243,0.9816955684007708,0.0273765264287076,0.8922029235404088,0.9331451965499428,0.956551362567498,1.6141028438547357E-4,1
0.024626675365707347,0.5223704203950709,0.9840143507186054,0.8516408285853092,0.020483998865537405,1.589962831685816E-4,0.01747664962574698,0.06901192093336173,0.9882695000069307,0.028635386205443977,0.9085933488971331,0.9457848086171947,0.957914040672402,1.534852038254133E-4,0
0.028193502876313288,0.5945185435308687,0.9840143507186054,0.8516408285853092,0.00771550451759281,1.289121305029862E-4,0.005310727151146463,0.02668562505554157,0.9811618912962113,0.022355782182970334,0.8907111235965934,0.9368098891052905,0.9591616875087103,1.693353649455326E-4,1
0.03532715789752547,0.5930834599583542,0.985893757009574,0.8312574532926995,0.015436797110592794,1.2173327513153138E-4,0.01349468280161358,0.0566339549822896,0.98222924550533,0.033156505170141806,0.8981604363030484,0.9478198656544382,0.9591616875087103,1.959911766874363E-4,1
0.03040248518789573,0.551240925206821,0.9857379038049573,0.8323837286338951,0.016918544414796906,1.4609110347359164E-4,0.016147889298733724,0.06510175322779237,0.9859615198014998,0.029889347695110792,0.9080993112534027,0.9502682936523713,0.9570048512225391,1.8518552606565315E-4,0
0.06114277576676853,0.6233890483426189,0.9860526661593797,0.8878803939755302,0.002969282683814867,5.298944995973348E-5,0.008183955650467116,0.031243255595474976,0.9827629226098891,0.028885198845963248,0.8912051612403248,0.9665725982749718,0.9781064525905262,3.350735302042315E-4,0
0.029044639988872235,0.5368056728009453,0.9808789509551354,0.8051985336336734,0.005938565367629734,1.6902433405711342E-4,0.0219029746111866,0.06574921606215642,0.9907576828710442,0.03616895171758399,0.9016380738344103,0.9437418021384001,0.9549630462049635,1.887967773137651E-4,0
0.024626675365707347,0.535370589228432,0.9802524821914792,0.8561680137803098,0.003860646296499992,1.3463845482652133E-4,0.002873228499320457,0.021480531681245262,0.9770761425541645,0.02210107125538194,0.8897133612965095,0.9323264040701147,0.9570048512225391,1.6429085444719644E-4,0
0.033800410003013585,0.5728797343688449,0.9819760352778311,0.8901329446579215,0.00771550451759281,1.4036477915005649E-4,0.008403977652667234,0.04491614721527405,0.9816955684007708,0.029135011486482967,0.9180381862037561,0.9502682936523713,0.9629046280176351,1.9960242793554825E-4,0
0.03040248518789573,0.49206483201080614,0.9802524821914792,0.7644317830484518,0.010389595355648712,1.303367282615247E-4,0.028982506093746554,0.07095430943645273,0.9905809456481057,0.027126713788187883,0.8713370983522386,0.9535275646885814,0.9574605520173608,1.787077563170928E-4,1
0.03278037019496656,0.5815465135910857,0.9846408194822617,0.8369109138288937,0.013358878039463052,1.2461040393798954E-4,0.015927867296533605,0.06510175322779237,0.9852511054740022,0.029639535054591073,0.8882312483653165,0.9421121666202952,0.9566663938360936,1.8158832637881693E-4,1
0.02072204246412464,0.4833980527885641,0.9766495228141586,0.7836888829998669,0.009793423588722552,1.1745948185591844E-4,0.012830302638107048,0.03255087661389561,0.9811618912962113,0.02536822873041296,0.8872334860652317,0.9335506180690812,0.9554165348600048,1.4772406370196505E-4,1
0.02972356258838413,0.4906297484382916,0.9819760352778311,0.8527671039265049,0.011871342659852296,1.3321385706798286E-4,0.020354192281973223,0.021480531681245262,0.9786737084320982,0.01959314827604787,0.8931909988278713,0.941293374140467,0.9567792129649088,1.6285759519697352E-4,0
0.02326883016668355,0.3824075637345941,0.9793143070185891,0.7768870632922571,0.008016484438759476,1.2030867737299288E-4,0.031855734593067016,0.08397973822188891,0.9950236342717731,0.033156505170141806,0.9294591740853032,0.9604594777216902,0.9657405912164778,1.700519945706447E-4,1
0.02649454046875466,0.5901851539197484,0.9804113913412847,0.8471136433903086,0.008907848051444602,1.5326995884504645E-4,0.024776203110507055,0.04947377775520746,0.9848941655923815,0.020597297125194966,0.8758124981836845,0.9286617115147662,0.9494061510758742,1.3763504270529402E-4,0
0.03532715789752547,0.5901851539197484,0.9890291567730439,0.8844794841217253,0.008016484438759476,1.375155836329795E-4,0.019689812118466692,0.05923650166943833,0.987025408574874,0.0303938712632189,0.9016380738344103,0.9547517786875478,0.9609756421288749,2.1473595943055673E-4,1
0.041271870415202534,0.5988519331419891,0.9948262847957559,0.8708979285367254,0.015135817189426656,1.7044893181564937E-4,0.019245453957160475,0.07617209816044387,0.9875590856794332,0.03642366264517283,0.9165463862599408,0.9580110497237572,0.957573371146176,2.0103568718577244E-4,1
0.02666675498180141,0.45888907648151367,0.986523281718419,0.84256437436509,0.011280958968333836,1.4178937690859499E-4,0.019469790116266573,0.08462720105625295,0.9973350799129481,0.033156505170141806,0.9051157113657713,0.952303350689614,0.9545095575499224,1.6788805413403267E-4,1
0.025305597965219244,0.5743148179413594,0.9841702039232224,0.8799522989267267,0.006829928980314859,1.3463845482652133E-4,0.00597079315774721,0.04426868438091116,0.9838268113832633,0.02135163333382279,0.8902170859528631,0.9351802535871855,0.9571198824911348,1.383516723304061E-4,1
0.03583717780154928,0.5786482075524798,0.987461456891309,0.8538933792677006,0.01780990802748203,1.4036477915005649E-4,0.019909834120667005,0.08006957051631955,0.9859615198014998,0.0303938712632189,0.8917088858966784,0.9449660161373666,0.9554165348600048,1.887967773137651E-4,1
0.029044639988872235,0.6031853227531095,0.9797818666324398,0.8278565434388945,0.02018301894437074,1.575716854100431E-4,0.014599106969520543,0.038403432822557114,0.9809851540732732,0.028885198845963248,0.8961745987155019,0.9311021900711481,0.9571198824911348,1.693353649455326E-4,0
0.028365717389360338,0.6349259947098888,0.985111435041301,0.8890066693167259,0.018105099873241524,1.9050503359271297E-4,0.016592247460040135,0.03580088613540839,0.98222924550533,0.030643683903738617,0.8931909988278713,0.9417067451011567,0.9571198824911348,1.5636577388713742E-4,0
0.019702002656077612,0.5065000844166806,0.9847966726868786,0.8301090941212839,0.016918544414796906,1.9910848672270628E-4,0.03097133242736056,0.07877464484759145,0.9936028056167783,0.03290669252962209,0.8986641609594012,0.9498549226916809,0.9554165348600048,1.5781308469863735E-4,0
0.0030568076065824244,0.6017221002870169,0.9753935293416576,0.8267302680976989,0.015436797110592794,1.575716854100431E-4,0.021458616449880383,0.03710850715382902,0.9800945370870932,0.01959314827604787,0.860904185758154,0.9099089788942327,0.9427122160995108,3.6028203113462635E-5,1
0.05298908093750932,0.5368056728009453,0.985111435041301,0.8686232940241161,0.019887827098611772,9.740338007885481E-5,0.016147889298733724,0.02864070890832625,0.9832931342787042,0.030893496544258336,0.9090873865408643,0.9547517786875478,0.9608628230000598,2.5940587272919174E-4,1
0.0363471977055728,0.46175924362654147,0.9847966726868786,0.8267302680976989,0.015436797110592794,1.489682322800498E-4,0.030751310425160244,0.08137719153474017,0.9923587141847215,0.03391084137876964,0.9314450116728498,0.9710560833101476,0.9686893735441355,2.2554161005233984E-4,1
